"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Ni_18_54576800","OG0000107","Ni","Glyma.18G289100","Gmax_Wm82.a2.v1",18,54576800,54376800,57956354,56874667,56877565,"PTHR19375:SF232 - MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 37E-RELATED (1 of 8)",3,4,0.75,0.1876,0.12186,0.414324
"Gmax_Wm82.a2.v1_Ni_18_54576800","OG0000107","Ni","Glyma.18G289600","Gmax_Wm82.a2.v1",18,54576800,54376800,57956354,56905117,56908394,"PTHR19375:SF232 - MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 37E-RELATED (1 of 8)",3,4,0.75,0.1876,0.12186,0.414324
"Zmays_RefGen_V4_Ni_2_192762117","OG0001378","Ni","Zm00001d005917","Zmays_RefGen_V4",2,192762117,192662117,192862117,192687906,192692019,"(1 of 14) PF04784//PF14389 - Protein of unknown function, DUF547 (DUF547) // Leucine-zipper of ternary complex factor MIP1 (Lzipper-MIP1)",3,3,0.666666666666667,0.22,0.156,0.4056
"Zmays_RefGen_V4_Ni_2_192762117","OG0004028","Ni","Zm00001d005920","Zmays_RefGen_V4",2,192762117,192662117,192862117,192762349,192766625,"(1 of 15) 4.2.1.1 - Carbonate dehydratase / Carbonic dehydratase",3,3,0.666666666666667,0.22,0.156,0.4056
"Zmays_RefGen_V4_Ni_2_192762117","OG0005719","Ni","Zm00001d005919","Zmays_RefGen_V4",2,192762117,192662117,192862117,192761281,192762454,"(1 of 3) PTHR12565//PTHR12565:SF176 - STEROL REGULATORY ELEMENT-BINDING PROTEIN // SUBFAMILY NOT NAMED",3,3,0.666666666666667,0.22,0.156,0.4056
"Zmays_RefGen_V4_Ni_9_1003160","OG0001357","Ni","Zm00001d044744","Zmays_RefGen_V4",9,1003160,903160,1225969,1005313,1009149,"(1 of 36) 3.2.1.4 - Cellulase / Endoglucanase",3,3,0.666666666666667,0.22,0.156,0.4056
"Zmays_RefGen_V4_Ni_9_1003160","OG0001773","Ni","Zm00001d044747","Zmays_RefGen_V4",9,1003160,903160,1225969,1104146,1104848,"(1 of 6) PF06522 - NADH-ubiquinone reductase complex 1 MLRQ subunit (B12D)",3,3,0.666666666666667,0.22,0.156,0.4056
"Zmays_RefGen_V4_Ni_9_1003160","OG0009900","Ni","Zm00001d044745","Zmays_RefGen_V4",9,1003160,903160,1225969,1015505,1024512,"(1 of 6) 6.1.1.7 - Alanine--tRNA ligase / Alanyl-tRNA synthetase",3,3,0.666666666666667,0.22,0.156,0.4056
"Sbicolor_v3.1.1_Ni_2_62099184","OG0000669","Ni","Sobic.002G229000","Sbicolor_v3.1.1",2,62099184,61999184,62199184,62018561,62021129,"similar to Putative uncharacterized protein",3,5,0.8,0.1971,0.096348,0.4046616
"Sbicolor_v3.1.1_Ni_2_62099184","OG0000669","Ni","Sobic.002G229100","Sbicolor_v3.1.1",2,62099184,61999184,62199184,62031285,62033951,"PTHR11802//PTHR11802:SF92 - SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE // SUBFAMILY NOT NAMED (1 of 2)",3,5,0.8,0.1971,0.096348,0.4046616
"Sbicolor_v3.1.1_Ni_2_62099184","OG0001378","Ni","Sobic.002G229700","Sbicolor_v3.1.1",2,62099184,61999184,62199184,62093264,62097477,"similar to Ternary complex factor MIP1-like protein",3,5,0.8,0.1971,0.096348,0.4046616
"Sbicolor_v3.1.1_Ni_2_62099184","OG0004028","Ni","Sobic.002G230100","Sbicolor_v3.1.1",2,62099184,61999184,62199184,62133898,62138981,"similar to Carbonic anhydrase",3,5,0.8,0.1971,0.096348,0.4046616
"Sbicolor_v3.1.1_Ni_2_62099184","OG0005719","Ni","Sobic.002G230000","Sbicolor_v3.1.1",2,62099184,61999184,62199184,62132875,62133808,"similar to BHLH protein family-like",3,5,0.8,0.1971,0.096348,0.4046616
"Sbicolor_v3.1.1_Ni_4_59115693","OG0000699","Ni","Sobic.004G242300","Sbicolor_v3.1.1",4,59115693,59015693,59215693,59033095,59034934,"PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 36)",3,6,0.833333333333333,0.1971,0.08029,0.40145
"Sbicolor_v3.1.1_Ni_4_59115693","OG0001127","Ni","Sobic.004G243800","Sbicolor_v3.1.1",4,59115693,59015693,59215693,59138508,59142210,"similar to Putative potyviral helper component protease-interacting protein 2",3,6,0.833333333333333,0.1971,0.08029,0.40145
"Sbicolor_v3.1.1_Ni_4_59115693","OG0002060","Ni","Sobic.004G244500","Sbicolor_v3.1.1",4,59115693,59015693,59215693,59210396,59226741,"similar to Os02g0738900 protein",3,6,0.833333333333333,0.1971,0.08029,0.40145
"Sbicolor_v3.1.1_Ni_4_59115693","OG0002420","Ni","Sobic.004G243100","Sbicolor_v3.1.1",4,59115693,59015693,59215693,59099978,59100557,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.1971,0.08029,0.40145
"Sbicolor_v3.1.1_Ni_4_59115693","OG0002834","Ni","Sobic.004G243000","Sbicolor_v3.1.1",4,59115693,59015693,59215693,59096715,59097782,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.1971,0.08029,0.40145
"Sbicolor_v3.1.1_Ni_4_59115693","OG0005044","Ni","Sobic.004G243200","Sbicolor_v3.1.1",4,59115693,59015693,59215693,59100559,59102883,"PTHR11654//PTHR11654:SF158 - OLIGOPEPTIDE TRANSPORTER-RELATED // SUBFAMILY NOT NAMED (1 of 1)",3,6,0.833333333333333,0.1971,0.08029,0.40145
"Sbicolor_v3.1.1_Ni_10_9339002","OG0001127","Ni","Sobic.010G100700","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9279801,9286040,"similar to Os06g0244700 protein",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_10_9339002","OG0001357","Ni","Sobic.010G101900","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9424298,9427933,"PTHR22298//PTHR22298:SF52 - ENDO-1,4-BETA-GLUCANASE // SUBFAMILY NOT NAMED (1 of 2)",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_10_9339002","OG0001773","Ni","Sobic.010G101200","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9313084,9315025,"similar to HvB12D homolog",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_10_9339002","OG0002060","Ni","Sobic.010G101800","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9412782,9421401,"similar to Os02g0738900 protein",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_10_9339002","OG0003050","Ni","Sobic.010G101600","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9370034,9376171,"similar to Pyrophosphate-dependent phosphofructokinase beta subunit",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_10_9339002","OG0008047","Ni","Sobic.010G100800","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9284072,9290585,"similar to Putative uncharacterized protein",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_10_9339002","OG0009900","Ni","Sobic.010G100900","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9294772,9301708,"similar to Chromosome chr3 scaffold_8, whole genome shotgun sequence",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_10_9339002","OG0012069","Ni","Sobic.010G101500","Sbicolor_v3.1.1",10,9339002,9239002,9439002,9362553,9369524,"similar to Putative uncharacterized protein",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0000074","Ni","Sobic.003G321000","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64857330,64863173,"similar to Putative uncharacterized protein",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0000391","Ni","Sobic.003G319700","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64746042,64749771,"similar to Quinone reductase 2",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0000853","Ni","Sobic.003G320100","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64798870,64800807,"similar to Drought-inducible protein 1OS",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0000853","Ni","Sobic.003G320200","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64801955,64803314,"similar to Drought-inducible protein 1OS",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0003702","Ni","Sobic.003G320900","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64850132,64855279,"",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0005353","Ni","Sobic.003G320300","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64808031,64810619,"similar to Putative uncharacterized protein",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0006210","Ni","Sobic.003G321700","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64906080,64908080,"similar to Partner of Nob1",3,8,0.875,0.1971,0.0602175,0.3974355
"Sbicolor_v3.1.1_Ni_3_64825520","OG0006943","Ni","Sobic.003G321400","Sbicolor_v3.1.1",3,64825520,64725520,64925520,64892236,64894047,"similar to Phytocyanin protein-like",3,8,0.875,0.1971,0.0602175,0.3974355
"Zmays_RefGen_V4_Ni_8_177038827.714286","OG0000074","Ni","Zm00001d012603","Zmays_RefGen_V4",8,177038827.714286,176936492,177139898,177064376,177066295,"(1 of 5) 3.1.1.78 - Polyneuridine-aldehyde esterase / Polyneuridine aldehyde esterase",3,7,0.857142857142857,0.22,0.0668571428571428,0.387771428571429
"Zmays_RefGen_V4_Ni_8_177038827.714286","OG0000391","Ni","Zm00001d012607","Zmays_RefGen_V4",8,177038827.714286,176936492,177139898,177130907,177134597,"(1 of 10) 1.6.5.2 - NAD(P)H dehydrogenase (quinone) / Vitamin-K reductase",3,7,0.857142857142857,0.22,0.0668571428571428,0.387771428571429
"Zmays_RefGen_V4_Ni_8_177038827.714286","OG0000853","Ni","Zm00001d012606","Zmays_RefGen_V4",8,177038827.714286,176936492,177139898,177094098,177095459,"(1 of 469) PF13041 - PPR repeat family (PPR_2)",3,7,0.857142857142857,0.22,0.0668571428571428,0.387771428571429
"Zmays_RefGen_V4_Ni_8_177038827.714286","OG0003702","Ni","Zm00001d012604","Zmays_RefGen_V4",8,177038827.714286,176936492,177139898,177070569,177080643,"",3,7,0.857142857142857,0.22,0.0668571428571428,0.387771428571429
"Zmays_RefGen_V4_Ni_8_177038827.714286","OG0005353","Ni","Zm00001d012605","Zmays_RefGen_V4",8,177038827.714286,176936492,177139898,177084651,177090378,"",3,7,0.857142857142857,0.22,0.0668571428571428,0.387771428571429
"Zmays_RefGen_V4_Ni_8_177038827.714286","OG0006210","Ni","Zm00001d012601","Zmays_RefGen_V4",8,177038827.714286,176936492,177139898,177056647,177058840,"(1 of 3) K11884 - RNA-binding protein PNO1 (PNO1, DIM2)",3,7,0.857142857142857,0.22,0.0668571428571428,0.387771428571429
"Zmays_RefGen_V4_Ni_8_177038827.714286","OG0006943","Ni","Zm00001d012602","Zmays_RefGen_V4",8,177038827.714286,176936492,177139898,177061769,177062927,"(1 of 64) PF02298 - Plastocyanin-like domain (Cu_bind_like)",3,7,0.857142857142857,0.22,0.0668571428571428,0.387771428571429
"Zmays_RefGen_V4_Ni_9_1367901","OG0001127","Ni","Zm00001d044760","Zmays_RefGen_V4",9,1367901,1267901,2033008,1601296,1605346,"",3,8,0.875,0.22,0.0585,0.3861
"Zmays_RefGen_V4_Ni_9_1367901","OG0002060","Ni","Zm00001d044757","Zmays_RefGen_V4",9,1367901,1267901,2033008,1442782,1460717,"(1 of 19) 3.6.5.5 - Dynamin GTPase",3,8,0.875,0.22,0.0585,0.3861
"Zmays_RefGen_V4_Ni_9_1367901","OG0002420","Ni","Zm00001d044769","Zmays_RefGen_V4",9,1367901,1267901,2033008,1935820,1936062,"",3,8,0.875,0.22,0.0585,0.3861
"Zmays_RefGen_V4_Ni_9_1367901","OG0002834","Ni","Zm00001d044771","Zmays_RefGen_V4",9,1367901,1267901,2033008,1977977,1979089,"(1 of 1) 3.4.24.34 - Neutrophil collagenase / Matrix metalloproteinase 8",3,8,0.875,0.22,0.0585,0.3861
"Zmays_RefGen_V4_Ni_9_1367901","OG0003050","Ni","Zm00001d044754","Zmays_RefGen_V4",9,1367901,1267901,2033008,1340766,1353747,"(1 of 18) 2.7.1.90 - Diphosphate--fructose-6-phosphate 1-phosphotransferase / Pyrophosphate-dependent 6-phosphofructose-1-kinase",3,8,0.875,0.22,0.0585,0.3861
"Zmays_RefGen_V4_Ni_9_1367901","OG0005044","Ni","Zm00001d044768","Zmays_RefGen_V4",9,1367901,1267901,2033008,1932258,1935084,"(1 of 1) PTHR11654:SF82 - PROTEIN NRT1/ PTR FAMILY 5.8-RELATED",3,8,0.875,0.22,0.0585,0.3861
"Zmays_RefGen_V4_Ni_9_1367901","OG0008047","Ni","Zm00001d044759","Zmays_RefGen_V4",9,1367901,1267901,2033008,1552223,1562434,"(1 of 2) 3.2.1.114//3.2.1.24 - Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase / Mannosidase II // Alpha-mannosidase",3,8,0.875,0.22,0.0585,0.3861
"Zmays_RefGen_V4_Ni_9_1367901","OG0012069","Ni","Zm00001d044753","Zmays_RefGen_V4",9,1367901,1267901,2033008,1257308,1268407,"(1 of 2) KOG3473 - RNA polymerase II transcription elongation factor Elongin/SIII, subunit elongin C",3,8,0.875,0.22,0.0585,0.3861
