"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Na_11_26433800","OG0007014","Na","Glyma.11G190300","Gmax_Wm82.a2.v1",11,26433800,26233800,26658968,26298892,26301728,"PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 330)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_11_33180864","OG0000372","Na","Glyma.11G252100","Gmax_Wm82.a2.v1",11,33180864,32980864,34473933,34327250,34328609,"PF11820 - Protein of unknown function (DUF3339) (DUF3339)  (1 of 23)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_11_33180864","OG0003843","Na","Glyma.11G243600","Gmax_Wm82.a2.v1",11,33180864,32980864,34473933,33743871,33749429,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_11_4741342","OG0003016","Na","Glyma.11G068700","Gmax_Wm82.a2.v1",11,4741342,4541342,5305219,5159585,5161138,"PTHR10071:SF156 - GATA TRANSCRIPTION FACTOR 18-RELATED (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_11_8962042","OG0000813","Na","Glyma.11G116600","Gmax_Wm82.a2.v1",11,8962042,8762042,9283067,8869004,8874560,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_11_8962042","OG0012567","Na","Glyma.11G121200","Gmax_Wm82.a2.v1",11,8962042,8762042,9283067,9252726,9255419,"PTHR12176:SF16 - PROTEIN C17E4.11 (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_12_245233","OG0000528","Na","Glyma.12G001700","Gmax_Wm82.a2.v1",12,245233,45233,476474,132389,134935,"PTHR11654:SF94 - PROTEIN NRT1/ PTR FAMILY 5.10-RELATED (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_12_245233","OG0000917","Na","Glyma.12G001900","Gmax_Wm82.a2.v1",12,245233,45233,476474,151083,153245,"PTHR23324:SF48 - PATELLIN-3-RELATED (1 of 8)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_12_6918054","OG0000812","Na","Glyma.12G084900","Gmax_Wm82.a2.v1",12,6918054,6718054,7777016,6844622,6846395,"PTHR33270:SF3 - EXPRESSED PROTEIN (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_12_6918054","OG0001582","Na","Glyma.12G086500","Gmax_Wm82.a2.v1",12,6918054,6718054,7777016,6996398,6999364,"PTHR21470//PTHR21470:SF4 - NTKL-BINDING PROTEIN 1 // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_12_9972984","OG0000811","Na","Glyma.12G106900","Gmax_Wm82.a2.v1",12,9972984,9772984,10172984,9796049,9800451,"1.6.5.9 - NADH:ubiquinone reductase (non-electrogenic) / Ubiquinone reductase (1 of 24)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_12_9972984","OG0000811","Na","Glyma.12G107000","Gmax_Wm82.a2.v1",12,9972984,9772984,10172984,9804141,9809435,"PF00036//PF00070 - EF hand (EF-hand_1)  // Pyridine nucleotide-disulphide oxidoreductase (Pyr_redox)  (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_13_16092261","OG0000281","Na","Glyma.13G063200","Gmax_Wm82.a2.v1",13,16092261,15892261,16498245,16154043,16155833,"PTHR10641//PTHR10641:SF530 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 7)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_14_6935957","OG0000415","Na","Glyma.14G085700","Gmax_Wm82.a2.v1",14,6935957,6735957,7625927,7596635,7597069,"PTHR10891//PTHR10891:SF608 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 7)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_14_6935957","OG0003885","Na","Glyma.14G082300","Gmax_Wm82.a2.v1",14,6935957,6735957,7625927,7130733,7132305,"K14499 - BRI1 kinase inhibitor 1 (BKI1)  (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_13163375","OG0000048","Na","Glyma.15G157100","Gmax_Wm82.a2.v1",15,13163375,12963375,13409175,13179217,13185603,"PTHR13301:SF63 - CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 4 [UDP-FORMING] (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_13163375","OG0011222","Na","Glyma.15G156500","Gmax_Wm82.a2.v1",15,13163375,12963375,13409175,13118472,13125420,"PTHR13271:SF23 - N-LYSINE METHYLTRANSFERASE EFM1 (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_3145847","OG0001257","Na","Glyma.15G039300","Gmax_Wm82.a2.v1",15,3145847,2945847,3369943,3099695,3101458,"PF02701 - Dof domain, zinc finger (zf-Dof)  (1 of 79)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_3145847","OG0004124","Na","Glyma.15G038400","Gmax_Wm82.a2.v1",15,3145847,2945847,3369943,3026272,3031327,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_48283039","OG0000065","Na","Glyma.15G257300","Gmax_Wm82.a2.v1",15,48283039,48083039,48758119,48691129,48693455,"PTHR10209:SF122 - 1-AMINOCYCLOPROPANE-1-CARBOXYLATE OXIDASE HOMOLOG 10-RELATED (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_48283039","OG0001819","Na","Glyma.15G256500","Gmax_Wm82.a2.v1",15,48283039,48083039,48758119,48585830,48587682,"PTHR10044:SF107 - BOI-RELATED E3 UBIQUITIN-PROTEIN LIGASE 3-RELATED (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_7769027","OG0000009","Na","Glyma.15G101500","Gmax_Wm82.a2.v1",15,7769027,7569027,7969027,7907632,7911524,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_7769027","OG0000382","Na","Glyma.15G102000","Gmax_Wm82.a2.v1",15,7769027,7569027,7969027,7965801,7971765,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_8304621","OG0004427","Na","Glyma.15G113000","Gmax_Wm82.a2.v1",15,8304621,8104621,9001405,8900883,8904030,"PF12056 - Protein of unknown function (DUF3537) (DUF3537)  (1 of 12)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_15_8304621","OG0006026","Na","Glyma.15G107800","Gmax_Wm82.a2.v1",15,8304621,8104621,9001405,8473049,8483746,"PTHR11693:SF21 - ATP SYNTHASE GAMMA CHAIN 1, CHLOROPLASTIC-RELATED (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_16_133118","OG0006688","Na","Glyma.16G003600","Gmax_Wm82.a2.v1",16,133118,1,483257,198072,202486,"PTHR12883 - ADIPOCYTE-SPECIFIC PROTEIN 4-RELATED (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_16_29168636","OG0003016","Na","Glyma.16G139400","Gmax_Wm82.a2.v1",16,29168636,28968636,30020986,29672011,29674023,"PTHR10071:SF156 - GATA TRANSCRIPTION FACTOR 18-RELATED (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_16_33733586","OG0000579","Na","Glyma.16G178800","Gmax_Wm82.a2.v1",16,33733586,33533586,34469948,33950003,33953968,"PTHR11528//PTHR11528:SF47 - HEAT SHOCK PROTEIN 90 // SUBFAMILY NOT NAMED (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_16_33733586","OG0007417","Na","Glyma.16G182500","Gmax_Wm82.a2.v1",16,33733586,33533586,34469948,34330676,34350637,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_16_36444678","OG0000900","Na","Glyma.16G205900","Gmax_Wm82.a2.v1",16,36444678,36244678,37258810,36650239,36655749,"PTHR24078//PTHR24078:SF208 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_18_1631305","OG0005526","Na","Glyma.18G029800","Gmax_Wm82.a2.v1",18,1631305,1431305,2666744,2254490,2258286,"K03038 - 26S proteasome regulatory subunit N8 (PSMD7, RPN8)  (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_18_1631305","OG0009200","Na","Glyma.18G020100","Gmax_Wm82.a2.v1",18,1631305,1431305,2666744,1479690,1481163,"PTHR12277:SF75 - ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_18_48699952","OG0000602","Na","Glyma.18G204200","Gmax_Wm82.a2.v1",18,48699952,48499952,49987117,48697660,48700908,"PTHR18968:SF137 - PYRUVATE DECARBOXYLASE 2 (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_18_48699952","OG0000899","Na","Glyma.18G209800","Gmax_Wm82.a2.v1",18,48699952,48499952,49987117,49526729,49530144,"PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED (1 of 13)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_18_55155805","OG0000628","Na","Glyma.18G266500","Gmax_Wm82.a2.v1",18,55155805,54955805,55518551,55088284,55091427,"K12741 - heterogeneous nuclear ribonucleoprotein A1/A3 (HNRNPA1_3)  (1 of 20)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_18_55155805","OG0002415","Na","Glyma.18G267200","Gmax_Wm82.a2.v1",18,55155805,54955805,55518551,55161119,55166101,"PTHR31413:SF4 - NINJA-FAMILY PROTEIN AFP1-RELATED (1 of 8)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_19_35805121","OG0007527","Na","Glyma.19G106900","Gmax_Wm82.a2.v1",19,35805121,35605121,36163637,35823585,35826538,"K11805 - WD repeat-containing protein 68 (WDR68, HAN11)  (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_1_44323825","OG0000899","Na","Glyma.01G129000","Gmax_Wm82.a2.v1",1,44323825,44123825,44523825,44261208,44263378,"PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED (1 of 13)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_1_44323825","OG0000899","Na","Glyma.01G129100","Gmax_Wm82.a2.v1",1,44323825,44123825,44523825,44287515,44289783,"PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED (1 of 13)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_20_40704783","OG0000364","Na","Glyma.20G168500","Gmax_Wm82.a2.v1",20,40704783,40504783,40904783,40632997,40635296,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_20_40704783","OG0009816","Na","Glyma.20G167700","Gmax_Wm82.a2.v1",20,40704783,40504783,40904783,40552450,40555352,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_20_45177883","OG0004053","Na","Glyma.20G217200","Gmax_Wm82.a2.v1",20,45177883,44977883,45377883,45282322,45292192,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_20_45177883","OG0008570","Na","Glyma.20G217100","Gmax_Wm82.a2.v1",20,45177883,44977883,45377883,45278452,45280126,"PF02298 - Plastocyanin-like domain (Cu_bind_like)  (1 of 91)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_2_10803856","OG0000719","Na","Glyma.02G116100","Gmax_Wm82.a2.v1",2,10803856,10603856,11488164,11301682,11304062,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_2_10803856","OG0007299","Na","Glyma.02G112000","Gmax_Wm82.a2.v1",2,10803856,10603856,11488164,10852955,10859361,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_2_46284615","OG0000489","Na","Glyma.02G281100","Gmax_Wm82.a2.v1",2,46284615,46084615,46641136,46350420,46355136,"PTHR27000:SF121 - LEUCINE-RICH REPEAT RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE BAM3 (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_2_46284615","OG0002686","Na","Glyma.02G285200","Gmax_Wm82.a2.v1",2,46284615,46084615,46641136,46634249,46636858,"PTHR31479:SF3 - GB (1 of 6)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_3_43968958","OG0001142","Na","Glyma.03G243000","Gmax_Wm82.a2.v1",3,43968958,43768958,44464670,44080256,44084778,"PTHR10110:SF117 - SODIUM/HYDROGEN EXCHANGER 1-RELATED (1 of 7)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_3_43968958","OG0006207","Na","Glyma.03G239600","Gmax_Wm82.a2.v1",3,43968958,43768958,44464670,43831155,43834792,"K12948 - signal peptidase complex subunit 3 (SPCS3, SPC3)  (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_2118956","OG0002556","Na","Glyma.04G025500","Gmax_Wm82.a2.v1",4,2118956,1918956,2318956,2062737,2063123,"K14488 - SAUR family protein (SAUR)  (1 of 159)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_2118956","OG0003716","Na","Glyma.04G025400","Gmax_Wm82.a2.v1",4,2118956,1918956,2318956,2044806,2050809,"KOG4687 - Uncharacterized coiled-coil protein (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_46242071","OG0000279","Na","Glyma.04G190500","Gmax_Wm82.a2.v1",4,46242071,46042071,46615436,46131920,46135591,"PTHR12277:SF42 - ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED (1 of 9)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_46242071","OG0000523","Na","Glyma.04G189600","Gmax_Wm82.a2.v1",4,46242071,46042071,46615436,46047721,46051704,"K08287 - dual-specificity kinase (E2.7.12.1)  (1 of 7)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_49431555","OG0001851","Na","Glyma.04G226900","Gmax_Wm82.a2.v1",4,49431555,49231555,49967925,49655093,49656271,"K02940 - large subunit ribosomal protein L9e (RP-L9e, RPL9)  (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_49431555","OG0004213","Na","Glyma.04G225600","Gmax_Wm82.a2.v1",4,49431555,49231555,49967925,49568026,49572151,"PTHR14110//PTHR14110:SF6 - MITOCHONDRIAL IMPORT INNER MEMBRANE TRANSLOCASE SUBUNIT TIM22 // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_51927929","OG0000773","Na","Glyma.04G251000","Gmax_Wm82.a2.v1",4,51927929,51727929,52164931,51760822,51766080,"PF00892 - EamA-like transporter family (EamA)  (1 of 135)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_51927929","OG0002217","Na","Glyma.04G252600","Gmax_Wm82.a2.v1",4,51927929,51727929,52164931,51926107,51928268,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_6798393","OG0000523","Na","Glyma.04G078900","Gmax_Wm82.a2.v1",4,6798393,6598393,7402919,6616929,6620379,"KOG0671 - LAMMER dual specificity kinases (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_4_6798393","OG0003847","Na","Glyma.04G082200","Gmax_Wm82.a2.v1",4,6798393,6598393,7402919,6938911,6940738,"PTHR33178:SF2 - PROTEIN POP3-RELATED (1 of 1)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_5_1323486","OG0007992","Na","Glyma.05G016300","Gmax_Wm82.a2.v1",5,1323486,1123486,1525450,1460773,1463385,"PF05859 - Mis12 protein (Mis12)  (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_5_36549236","OG0000369","Na","Glyma.05G178700","Gmax_Wm82.a2.v1",5,36549236,36349236,36948078,36671930,36675451,"K17095 - annexin A7/11 (ANXA7_11)  (1 of 9)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_5_36549236","OG0001416","Na","Glyma.05G176400","Gmax_Wm82.a2.v1",5,36549236,36349236,36948078,36541494,36546076,"K14396 - polyadenylate-binding protein 2 (PABPN1, PABP2)  (1 of 6)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_5_40321058","OG0001837","Na","Glyma.05G223800","Gmax_Wm82.a2.v1",5,40321058,40121058,40950218,40294131,40295090,"K02910 - large subunit ribosomal protein L31e (RP-L31e, RPL31)  (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_5_40321058","OG0003948","Na","Glyma.05G224500","Gmax_Wm82.a2.v1",5,40321058,40121058,40950218,40342583,40345336,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_5_4716313","OG0000270","Na","Glyma.05G051700","Gmax_Wm82.a2.v1",5,4716313,4516313,4916313,4649114,4652758,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_5_4716313","OG0000812","Na","Glyma.05G053400","Gmax_Wm82.a2.v1",5,4716313,4516313,4916313,4840434,4841854,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_6_13848796","OG0001942","Na","Glyma.06G167600","Gmax_Wm82.a2.v1",6,13848796,13648796,14375589,13984678,13988357,"K15400 - omega-hydroxypalmitate O-feruloyl transferase (HHT1)  (1 of 7)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_6_13848796","OG0004624","Na","Glyma.06G169700","Gmax_Wm82.a2.v1",6,13848796,13648796,14375589,14177886,14180378,"K01652 - acetolactate synthase I/II/III large subunit (E2.2.1.6L, ilvB, ilvG, ilvI)  (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_6_2764105","OG0002339","Na","Glyma.06G036600","Gmax_Wm82.a2.v1",6,2764105,2564105,2964105,2811984,2813396,"PTHR33429:SF1 - EXPRESSED PROTEIN (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_6_2764105","OG0003885","Na","Glyma.06G039100","Gmax_Wm82.a2.v1",6,2764105,2564105,2964105,2963434,2964779,"K14499 - BRI1 kinase inhibitor 1 (BKI1)  (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_6_51272622","OG0002380","Na","Glyma.06G324000","Gmax_Wm82.a2.v1",6,51272622,51072622,51472622,51171477,51177019,"K12837 - splicing factor U2AF 65 kDa subunit (U2AF2)  (1 of 3)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_6_51272622","OG0004129","Na","Glyma.06G324700","Gmax_Wm82.a2.v1",6,51272622,51072622,51472622,51260010,51263654,"2.7.1.74 - Deoxycytidine kinase (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_11431180","OG0005981","Na","Glyma.07G112500","Gmax_Wm82.a2.v1",7,11431180,11231180,13267450,11670032,11675070,"K05754 - actin related protein 2/3 complex, subunit 5 (ARPC5)  (1 of 2)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_16667150","OG0000040","Na","Glyma.07G141400","Gmax_Wm82.a2.v1",7,16667150,16467150,17649401,16755030,16759626,"KOG0472//KOG4308 - Leucine-rich repeat protein // LRR-containing protein (1 of 1)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_16667150","OG0001405","Na","Glyma.07G139400","Gmax_Wm82.a2.v1",7,16667150,16467150,17649401,16554935,16556632,"PF14368 - Probable lipid transfer (LTP_2)  (1 of 113)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_2668009","OG0000461","Na","Glyma.07G033600","Gmax_Wm82.a2.v1",7,2668009,2468009,2868009,2631206,2632654,"PTHR10209//PTHR10209:SF182 - OXIDOREDUCTASE, 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 9)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_2668009","OG0000461","Na","Glyma.07G033700","Gmax_Wm82.a2.v1",7,2668009,2468009,2868009,2636344,2637789,"PTHR10209:SF211 - 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN-RELATED (1 of 6)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_37685575","OG0000656","Na","Glyma.07G213100","Gmax_Wm82.a2.v1",7,37685575,37485575,38755656,38532643,38536644,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_37685575","OG0002339","Na","Glyma.07G210000","Gmax_Wm82.a2.v1",7,37685575,37485575,38755656,38070580,38070981,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_42569277","OG0002662","Na","Glyma.07G249800","Gmax_Wm82.a2.v1",7,42569277,42369277,43127147,42775448,42792401,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_7_42569277","OG0003796","Na","Glyma.07G244200","Gmax_Wm82.a2.v1",7,42569277,42369277,43127147,42376091,42379157,"PTHR31339:SF15 - PECTIN LYASE-LIKE SUPERFAMILY PROTEIN-RELATED (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_8_15592180","OG0000388","Na","Glyma.08G193400","Gmax_Wm82.a2.v1",8,15592180,15392180,15792180,15573471,15577477,"PTHR10766:SF37 - ENDOMEMBRANE PROTEIN 70 FAMILY PROTEIN (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_8_15592180","OG0000878","Na","Glyma.08G195300","Gmax_Wm82.a2.v1",8,15592180,15392180,15792180,15746350,15748416,"PF02701 - Dof domain, zinc finger (zf-Dof)  (1 of 79)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_8_44382274","OG0000774","Na","Glyma.08G325500","Gmax_Wm82.a2.v1",8,44382274,44182274,44898680,44348508,44352957,"PTHR24012:SF433 - RNA RECOGNITION MOTIF-CONTAINING PROTEIN (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_8_44382274","OG0004849","Na","Glyma.08G331100","Gmax_Wm82.a2.v1",8,44382274,44182274,44898680,44883493,44888239,"PTHR31902:SF1 - ACTIN PATCHES DISTAL PROTEIN 1 (1 of 5)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_8_47117318","OG0000980","Na","Glyma.08G361300","Gmax_Wm82.a2.v1",8,47117318,46917318,47317318,47288505,47290361,"PTHR11654//PTHR11654:SF146 - OLIGOPEPTIDE TRANSPORTER-RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_8_47117318","OG0001257","Na","Glyma.08G358100","Gmax_Wm82.a2.v1",8,47117318,46917318,47317318,47021035,47023023,"PF02701 - Dof domain, zinc finger (zf-Dof)  (1 of 79)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_9_36155150","OG0000065","Na","Glyma.09G144700","Gmax_Wm82.a2.v1",9,36155150,35955150,36355150,35980508,35989422,"",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_9_36155150","OG0000491","Na","Glyma.09G145700","Gmax_Wm82.a2.v1",9,36155150,35955150,36355150,36198328,36202365,"PTHR31960:SF5 - F-BOX PROTEIN PP2-A14 (1 of 4)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_9_45913326","OG0000281","Na","Glyma.09G238800","Gmax_Wm82.a2.v1",9,45913326,45713326,46160027,46114284,46116303,"PTHR10641//PTHR10641:SF530 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 7)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
"Gmax_Wm82.a2.v1_Na_9_45913326","OG0000980","Na","Glyma.09G237600","Gmax_Wm82.a2.v1",9,45913326,45713326,46160027,45932309,45938217,"PTHR11654:SF90 - PROTEIN NRT1/ PTR FAMILY 7.2 (1 of 6)",3,2,0.5,0.516363486842105,0.145090953947368,0.261163717105263
