"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_S_8_9245434","OG0010481","S","Glyma.08G117600","Gmax_Wm82.a2.v1",8,9245434,9045434,9720635,9073699,9079530,"PTHR22847:SF412 - TRANSDUCIN/WD40 DOMAIN-CONTAINING PROTEIN (1 of 1)",3,2,0.5,0.401932432432432,0.17942027027027,0.322956486486486
"Sbicolor_v3.1.1_S_10_4171524","OG0000041","S","Sobic.010G054400","Sbicolor_v3.1.1",10,4171524,4071524,4271524,4268508,4272050,"similar to Putative uncharacterized protein OJ1606_D04.114",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_10_4171524","OG0001098","S","Sobic.010G052600","Sbicolor_v3.1.1",10,4171524,4071524,4271524,4107461,4109189,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_10_4171524","OG0006611","S","Sobic.010G053600","Sbicolor_v3.1.1",10,4171524,4071524,4271524,4198395,4208341,"K12856 - pre-mRNA-processing factor 8 (PRPF8, PRP8)  (1 of 1)",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_1_15386542","OG0005838","S","Sobic.001G182100","Sbicolor_v3.1.1",1,15386542,15286542,15486542,15413396,15417065,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_1_15386542","OG0005885","S","Sobic.001G181500","Sbicolor_v3.1.1",1,15386542,15286542,15486542,15381163,15383295,"",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_1_15386542","OG0011677","S","Sobic.001G181700","Sbicolor_v3.1.1",1,15386542,15286542,15486542,15397882,15400683,"similar to Expressed protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_12791585","OG0000075","S","Sobic.003G135400","Sbicolor_v3.1.1",3,12791585,12691585,13087355,12853073,12857181,"similar to Tubulin beta-2/beta-3 chain",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_12791585","OG0001400","S","Sobic.003G135101","Sbicolor_v3.1.1",3,12791585,12691585,13087355,12775263,12776376,"PF04770 - ZF-HD protein dimerisation region (ZF-HD_dimer)  (1 of 14)",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_12791585","OG0004064","S","Sobic.003G134800","Sbicolor_v3.1.1",3,12791585,12691585,13087355,12710922,12716564,"similar to Coatomer subunit beta-1",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_60241418","OG0000041","S","Sobic.003G265701","Sbicolor_v3.1.1",3,60241418,60141418,60341418,60262253,60263106,"2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 1200)",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_60241418","OG0000041","S","Sobic.003G265900","Sbicolor_v3.1.1",3,60241418,60141418,60341418,60278347,60282935,"",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_60241418","OG0003128","S","Sobic.003G264700","Sbicolor_v3.1.1",3,60241418,60141418,60341418,60155299,60157543,"similar to Os01g0692300 protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_67534128","OG0000881","S","Sobic.003G356800","Sbicolor_v3.1.1",3,67534128,67434128,67634128,67502613,67503880,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_67534128","OG0011593","S","Sobic.003G356100","Sbicolor_v3.1.1",3,67534128,67434128,67634128,67437948,67440281,"PF01535//PF13041//PF13812//PF14432 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  // Pentatricopeptide repeat domain (PPR_3)  // DYW family of nucleic acid deaminases (DYW_deaminase)  (1 of 19)",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_70598795","OG0001520","S","Sobic.003G396600","Sbicolor_v3.1.1",3,70598795,70498795,70698795,70659296,70662320,"similar to HD2 type histone deacetylase HDA106",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_70598795","OG0001930","S","Sobic.003G395600","Sbicolor_v3.1.1",3,70598795,70498795,70698795,70601663,70609036,"similar to P0497A05.17 protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_3_70598795","OG0012061","S","Sobic.003G394300","Sbicolor_v3.1.1",3,70598795,70498795,70698795,70511397,70517064,"similar to Putative uncharacterized protein B1417F08.12",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_4_56605845","OG0000778","S","Sobic.004G216900","Sbicolor_v3.1.1",4,56605845,56505845,56705845,56654358,56656505,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_4_56605845","OG0002784","S","Sobic.004G215100","Sbicolor_v3.1.1",4,56605845,56505845,56705845,56513900,56520309,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_4_56605845","OG0003197","S","Sobic.004G216600","Sbicolor_v3.1.1",4,56605845,56505845,56705845,56619624,56623617,"similar to Glutaredoxin-C4, chloroplast precursor",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_4_6045338","OG0000279","S","Sobic.004G074200","Sbicolor_v3.1.1",4,6045338,5945338,6145338,6019867,6027149,"similar to Putative Cgi67 serine protease",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_4_6045338","OG0000740","S","Sobic.004G073500","Sbicolor_v3.1.1",4,6045338,5945338,6145338,5942581,5948806,"similar to Putative multidrug resistance protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_4_6045338","OG0000740","S","Sobic.004G073600","Sbicolor_v3.1.1",4,6045338,5945338,6145338,5957381,5966147,"similar to Putative multidrug resistance protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_6_57703176","OG0003867","S","Sobic.006G235600","Sbicolor_v3.1.1",6,57703176,57603176,57803176,57715177,57723502,"similar to OSIGBa0138H21-OSIGBa0138E01.14 protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_6_57703176","OG0008044","S","Sobic.006G235700","Sbicolor_v3.1.1",6,57703176,57603176,57803176,57757224,57760331,"similar to OSIGBa0138H21-OSIGBa0138E01.15 protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_6_57703176","OG0009497","S","Sobic.006G235300","Sbicolor_v3.1.1",6,57703176,57603176,57803176,57694800,57696355,"similar to OSIGBa0138H21-OSIGBa0138E01.1 protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_7_56788982","OG0000436","S","Sobic.007G139100","Sbicolor_v3.1.1",7,56788982,56688982,56888982,56738045,56738551,"similar to Skp1 protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_7_56788982","OG0001307","S","Sobic.007G139000","Sbicolor_v3.1.1",7,56788982,56688982,56888982,56694777,56697367,"PF04770 - ZF-HD protein dimerisation region (ZF-HD_dimer)  (1 of 14)",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_7_56788982","OG0001400","S","Sobic.007G139200","Sbicolor_v3.1.1",7,56788982,56688982,56888982,56772162,56773696,"similar to Os08g0438400 protein",3,3,0.666666666666667,0.382406779661017,0.123518644067797,0.321148474576271
"Sbicolor_v3.1.1_S_1_4562232","OG0000514","S","Sobic.001G061900","Sbicolor_v3.1.1",1,4562232,4462232,4662232,4580701,4583363,"similar to Putative uncharacterized protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_1_4562232","OG0000902","S","Sobic.001G059900","Sbicolor_v3.1.1",1,4562232,4462232,4662232,4485263,4490388,"similar to Putative inositol polyphosphate 5-phosphatase",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_1_4562232","OG0005004","S","Sobic.001G061200","Sbicolor_v3.1.1",1,4562232,4462232,4662232,4542007,4545474,"similar to Putative uncharacterized protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_1_4562232","OG0009797","S","Sobic.001G060300","Sbicolor_v3.1.1",1,4562232,4462232,4662232,4513172,4516192,"similar to Hydroxyproline-rich glycoprotein-like",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_3_7399710","OG0002626","S","Sobic.003G086300","Sbicolor_v3.1.1",3,7399710,7299710,7499710,7462786,7470186,"similar to Putative cation diffusion facilitator 9",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_3_7399710","OG0002864","S","Sobic.003G085700","Sbicolor_v3.1.1",3,7399710,7299710,7499710,7382483,7388314,"similar to Putative uncharacterized protein P0504H10.20",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_3_7399710","OG0010320","S","Sobic.003G086200","Sbicolor_v3.1.1",3,7399710,7299710,7499710,7454836,7455699,"PF15699 - NPR1 interacting (NPR1_interact)  (1 of 5)",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_3_7399710","OG0011937","S","Sobic.003G084500","Sbicolor_v3.1.1",3,7399710,7299710,7499710,7294734,7302997,"similar to Chloroplastic group IIB intron splicing facilitator CRS2, chloroplast precursor",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_6_52868328","OG0000042","S","Sobic.006G172500","Sbicolor_v3.1.1",6,52868328,52768328,52968328,52842536,52843272,"similar to OSJNBa0010H02.23 protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_6_52868328","OG0000042","S","Sobic.006G172550","Sbicolor_v3.1.1",6,52868328,52768328,52968328,52845520,52846240,"similar to OSJNBa0010H02.23 protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_6_52868328","OG0000042","S","Sobic.006G172601","Sbicolor_v3.1.1",6,52868328,52768328,52968328,52850703,52853029,"similar to OSJNBa0010H02.23 protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_6_52868328","OG0000042","S","Sobic.006G172700","Sbicolor_v3.1.1",6,52868328,52768328,52968328,52861465,52862470,"similar to ZmGR1b protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_8_2939008","OG0000226","S","Sobic.008G032000","Sbicolor_v3.1.1",8,2939008,2839008,3039008,2865529,2868780,"similar to Protein kinase",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_8_2939008","OG0003498","S","Sobic.008G031800","Sbicolor_v3.1.1",8,2939008,2839008,3039008,2841153,2841620,"PTHR14155:SF102 - RING ZINC FINGER-CONTAINING PROTEIN (1 of 3)",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_8_2939008","OG0007832","S","Sobic.008G032300","Sbicolor_v3.1.1",8,2939008,2839008,3039008,2885844,2893634,"similar to Dual-specificity protein-like phosphatase 3",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_8_2939008","OG0011799","S","Sobic.008G033000","Sbicolor_v3.1.1",8,2939008,2839008,3039008,2972934,2978046,"similar to Putative uncharacterized protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_9_56994838","OG0000339","S","Sobic.009G228000","Sbicolor_v3.1.1",9,56994838,56894838,57159728,56910167,56914234,"similar to Ubiquitin-conjugating enzyme E2",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_9_56994838","OG0001908","S","Sobic.009G229300","Sbicolor_v3.1.1",9,56994838,56894838,57159728,57013700,57017328,"similar to Glycosyltransferase",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_9_56994838","OG0001919","S","Sobic.009G230700","Sbicolor_v3.1.1",9,56994838,56894838,57159728,57072774,57076364,"similar to Putative uncharacterized protein",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Sbicolor_v3.1.1_S_9_56994838","OG0002338","S","Sobic.009G229400","Sbicolor_v3.1.1",9,56994838,56894838,57159728,57019786,57022078,"similar to 60S acidic ribosomal protein P0",3,4,0.75,0.382406779661017,0.0926389830508474,0.314972542372881
"Gmax_Wm82.a2.v1_S_10_3968849","OG0000136","S","Glyma.10G055700","Gmax_Wm82.a2.v1",10,3968849,3768849,5601966,5087497,5089863,"PTHR11697//PTHR11697:SF137 - GENERAL TRANSCRIPTION FACTOR 2-RELATED ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 15)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_10_3968849","OG0000207","S","Glyma.10G058800","Gmax_Wm82.a2.v1",10,3968849,3768849,5601966,5433113,5435412,"PTHR21576//PTHR21576:SF18 - UNCHARACTERIZED NODULIN-LIKE PROTEIN // SUBFAMILY NOT NAMED (1 of 6)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_10_3968849","OG0002784","S","Glyma.10G042300","Gmax_Wm82.a2.v1",10,3968849,3768849,5601966,3771569,3776706,"PTHR21726//PTHR21726:SF36 - PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT P  DOWN SYNDROME CRITICAL REGION PROTEIN 5 -RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_10_49619522","OG0000871","S","Glyma.10G272500","Gmax_Wm82.a2.v1",10,49619522,49419522,49861949,49498483,49500198,"PF07797 - Protein of unknown function (DUF1639) (DUF1639)  (1 of 14)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_10_49619522","OG0001599","S","Glyma.10G273500","Gmax_Wm82.a2.v1",10,49619522,49419522,49861949,49594484,49595398,"PTHR11088:SF27 - ADENYLATE ISOPENTENYLTRANSFERASE 1, CHLOROPLASTIC-RELATED (1 of 2)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_10_49619522","OG0002864","S","Glyma.10G275000","Gmax_Wm82.a2.v1",10,49619522,49419522,49861949,49792517,49793967,"PTHR34539:SF1 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE: MPE11 (1 of 2)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_34249636","OG0001520","S","Glyma.12G181400","Gmax_Wm82.a2.v1",12,34249636,34049636,34449636,34193664,34197110,"PTHR31802:SF5 - HISTONE DEACETYLASE HDT2-RELATED (1 of 4)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_34249636","OG0002459","S","Glyma.12G180700","Gmax_Wm82.a2.v1",12,34249636,34049636,34449636,34111598,34119168,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_34249636","OG0003894","S","Glyma.12G182300","Gmax_Wm82.a2.v1",12,34249636,34049636,34449636,34327744,34329192,"PF07876 - Stress responsive A/B Barrel Domain (Dabb)  (1 of 18)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_908555","OG0000925","S","Glyma.12G016300","Gmax_Wm82.a2.v1",12,908555,708555,2403021,1153697,1156286,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_908555","OG0003768","S","Glyma.12G019300","Gmax_Wm82.a2.v1",12,908555,708555,2403021,1354109,1356766,"K11599 - proteasome maturation protein (POMP, UMP1)  (1 of 2)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_908555","OG0005247","S","Glyma.12G022500","Gmax_Wm82.a2.v1",12,908555,708555,2403021,1639355,1649629,"KOG0018//KOG0933//KOG0964//KOG4643 - Structural maintenance of chromosome protein 1 (sister chromatid cohesion complex Cohesin, subunit SMC1) // Structural maintenance of chromosome protein 2 (chromosome condensation complex Condensin, subunit E) // Structural maintenance of chromosome protein 3 (sister chromatid cohesion complex Cohesin, subunit SMC3) // Uncharacterized coiled-coil protein (1 of 1)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_9883350","OG0005838","S","Glyma.12G107200","Gmax_Wm82.a2.v1",12,9883350,9683350,10114175,9832652,9835260,"PF04484 - Family of unknown function (DUF566) (DUF566)  (1 of 19)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_9883350","OG0005838","S","Glyma.12G107400","Gmax_Wm82.a2.v1",12,9883350,9683350,10114175,9840036,9840956,"PF04484 - Family of unknown function (DUF566) (DUF566)  (1 of 19)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_12_9883350","OG0005885","S","Glyma.12G107500","Gmax_Wm82.a2.v1",12,9883350,9683350,10114175,9843288,9845636,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_16054978","OG0000589","S","Glyma.13G064700","Gmax_Wm82.a2.v1",13,16054978,15854978,16765681,16424596,16427361,"PTHR31683:SF7 - PECTATE LYASE 19-RELATED (1 of 4)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_16054978","OG0001307","S","Glyma.13G063100","Gmax_Wm82.a2.v1",13,16054978,15854978,16765681,16117664,16118872,"PTHR31948:SF12 - MINI ZINC FINGER PROTEIN 2 (1 of 6)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_16054978","OG0001400","S","Glyma.13G062900","Gmax_Wm82.a2.v1",13,16054978,15854978,16765681,16095086,16096824,"PTHR31948:SF8 - ZINC-FINGER HOMEODOMAIN PROTEIN 10-RELATED (1 of 11)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_40906113","OG0000255","S","Glyma.13G315700","Gmax_Wm82.a2.v1",13,40906113,40706113,41222707,41059262,41060459,"PF04520 - Senescence regulator (Senescence_reg)  (1 of 30)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_40906113","OG0000761","S","Glyma.13G314700","Gmax_Wm82.a2.v1",13,40906113,40706113,41222707,40998351,40999331,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_40906113","OG0004188","S","Glyma.13G313500","Gmax_Wm82.a2.v1",13,40906113,40706113,41222707,40881408,40889061,"PTHR24362:SF258 - SERINE/THREONINE-PROTEIN KINASE NEK5 (1 of 8)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_43220826","OG0000009","S","Glyma.13G341600","Gmax_Wm82.a2.v1",13,43220826,43020826,43420826,43331375,43335735,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_43220826","OG0000479","S","Glyma.13G337500","Gmax_Wm82.a2.v1",13,43220826,43020826,43420826,43048350,43050218,"PTHR31636:SF46 - SCARECROW-LIKE PROTEIN 11-RELATED (1 of 6)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_13_43220826","OG0000479","S","Glyma.13G337600","Gmax_Wm82.a2.v1",13,43220826,43020826,43420826,43057732,43060818,"PTHR31636:SF46 - SCARECROW-LIKE PROTEIN 11-RELATED (1 of 6)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_15_2635920","OG0000009","S","Glyma.15G032800","Gmax_Wm82.a2.v1",15,2635920,2435920,2980998,2628375,2632765,"PTHR31669:SF42 - PROTEIN FAR1-RELATED SEQUENCE 4 (1 of 2)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_15_2635920","OG0000479","S","Glyma.15G036900","Gmax_Wm82.a2.v1",15,2635920,2435920,2980998,2907067,2909096,"PTHR31636:SF46 - SCARECROW-LIKE PROTEIN 11-RELATED (1 of 6)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_15_2635920","OG0000479","S","Glyma.15G037000","Gmax_Wm82.a2.v1",15,2635920,2435920,2980998,2911857,2913677,"PTHR31636:SF46 - SCARECROW-LIKE PROTEIN 11-RELATED (1 of 6)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_16_31530465","OG0000506","S","Glyma.16G173500","Gmax_Wm82.a2.v1",16,31530465,31330465,33538002,33400547,33404993,"PTHR31269:SF2 - S-TYPE ANION CHANNEL SLAH2-RELATED (1 of 5)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_16_31530465","OG0000506","S","Glyma.16G173600","Gmax_Wm82.a2.v1",16,31530465,31330465,33538002,33407719,33412908,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_16_31530465","OG0000688","S","Glyma.16G163500","Gmax_Wm82.a2.v1",16,31530465,31330465,33538002,32257902,32260104,"PTHR11132//PTHR11132:SF73 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 7)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_17_2362086","OG0000339","S","Glyma.17G034200","Gmax_Wm82.a2.v1",17,2362086,2162086,2802324,2496617,2497633,"PTHR24067:SF22 - UBIQUITIN-CONJUGATING ENZYME E2 Z (1 of 3)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_17_2362086","OG0000339","S","Glyma.17G034300","Gmax_Wm82.a2.v1",17,2362086,2162086,2802324,2506082,2506969,"KOG0417//KOG0419 - Ubiquitin-protein ligase // Ubiquitin-protein ligase (1 of 1)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_17_2362086","OG0000339","S","Glyma.17G034400","Gmax_Wm82.a2.v1",17,2362086,2162086,2802324,2513264,2514265,"PTHR24067//PTHR24067:SF133 - UBIQUITIN-CONJUGATING ENZYME E2 // SUBFAMILY NOT NAMED (1 of 1)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_18_1517966","OG0002338","S","Glyma.18G029200","Gmax_Wm82.a2.v1",18,1517966,1317966,2236179,2209759,2212510,"PTHR21141:SF3 - 60S ACIDIC RIBOSOMAL PROTEIN P0 (1 of 5)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_18_1517966","OG0003498","S","Glyma.18G025700","Gmax_Wm82.a2.v1",18,1517966,1317966,2236179,1911249,1912730,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_18_1517966","OG0004222","S","Glyma.18G018400","Gmax_Wm82.a2.v1",18,1517966,1317966,2236179,1345938,1348252,"PTHR33305:SF10 - ETHYLENE INSENSITIVE 3-LIKE 4 PROTEIN-RELATED (1 of 4)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_18_55493680","OG0000279","S","Glyma.18G276000","Gmax_Wm82.a2.v1",18,55493680,55293680,55872795,55818654,55823401,"KOG1552 - Predicted alpha/beta hydrolase (1 of 25)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_18_55493680","OG0001407","S","Glyma.18G274000","Gmax_Wm82.a2.v1",18,55493680,55293680,55872795,55663429,55669796,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_18_55493680","OG0011593","S","Glyma.18G275000","Gmax_Wm82.a2.v1",18,55493680,55293680,55872795,55718133,55720831,"PF01535//PF13041//PF14432 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  // DYW family of nucleic acid deaminases (DYW_deaminase)  (1 of 113)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_19_174608","OG0000308","S","Glyma.19G002300","Gmax_Wm82.a2.v1",19,174608,1,1009326,149843,150820,"PF14368 - Probable lipid transfer (LTP_2)  (1 of 113)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_19_174608","OG0000464","S","Glyma.19G001600","Gmax_Wm82.a2.v1",19,174608,1,1009326,117544,120775,"",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_19_174608","OG0003128","S","Glyma.19G001900","Gmax_Wm82.a2.v1",19,174608,1,1009326,133430,136403,"PTHR32054:SF5 - PROTEIN PLASTID MOVEMENT IMPAIRED 15-RELATED (1 of 6)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_19_27591728","OG0000882","S","Glyma.19G075800","Gmax_Wm82.a2.v1",19,27591728,27391728,27791728,27389417,27399207,"KOG1176 - Acyl-CoA synthetase (1 of 29)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
"Gmax_Wm82.a2.v1_S_19_27591728","OG0000882","S","Glyma.19G076100","Gmax_Wm82.a2.v1",19,27591728,27391728,27791728,27420112,27422391,"PF00501 - AMP-binding enzyme (AMP-binding)  (1 of 93)",3,3,0.666666666666667,0.401932432432432,0.119613513513513,0.310995135135135
