"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_Zn_1_62662524","OG0003678","Zn","Sobic.001G339700","Sbicolor_v3.1.1",1,62662524,62562524,62762524,62739106,62741986,"similar to Expressed protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_2_59216297","OG0000319","Zn","Sobic.002G201500","Sbicolor_v3.1.1",2,59216297,59116297,59316297,59151062,59152369,"PTHR23201//PTHR23201:SF14 - EXTENSIN, PROLINE-RICH PROTEIN // SUBFAMILY NOT NAMED (1 of 1)",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_2_59216297","OG0000694","Zn","Sobic.002G201600","Sbicolor_v3.1.1",2,59216297,59116297,59316297,59154995,59158173,"similar to Dehydration-responsive protein-like",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_2_59216297","OG0001400","Zn","Sobic.002G201400","Sbicolor_v3.1.1",2,59216297,59116297,59316297,59137193,59139344,"similar to Putative uncharacterized protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_2_59216297","OG0002135","Zn","Sobic.002G201700","Sbicolor_v3.1.1",2,59216297,59116297,59316297,59159277,59164130,"similar to Os09g0415800 protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_3_11369883","OG0000232","Zn","Sobic.003G125650","Sbicolor_v3.1.1",3,11369883,11269883,11469883,11404741,11408813,"PTHR23050:SF166 - CALMODULIN-5 (1 of 3)",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_3_11369883","OG0001853","Zn","Sobic.003G124100","Sbicolor_v3.1.1",3,11369883,11269883,11469883,11278935,11281633,"similar to Putative MAWD binding protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_3_11369883","OG0001853","Zn","Sobic.003G124200","Sbicolor_v3.1.1",3,11369883,11269883,11469883,11282112,11284712,"similar to Putative MAWD binding protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_3_11369883","OG0002142","Zn","Sobic.003G124700","Sbicolor_v3.1.1",3,11369883,11269883,11469883,11300507,11307241,"PTHR16201:SF34 - LYSOSOMAL AMINO ACID TRANSPORTER 1 (1 of 1)",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_4_63597169","OG0000163","Zn","Sobic.004G295500","Sbicolor_v3.1.1",4,63597169,63497169,63697169,63531196,63532671,"similar to Putative AP2 domain containing protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_4_63597169","OG0003669","Zn","Sobic.004G295200","Sbicolor_v3.1.1",4,63597169,63497169,63697169,63507948,63509980,"PF05703 - Auxin canalisation (Auxin_canalis)  (1 of 8)",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_4_63597169","OG0005368","Zn","Sobic.004G297400","Sbicolor_v3.1.1",4,63597169,63497169,63697169,63683622,63687275,"similar to Putative enoyl-CoA hydratase",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_4_63597169","OG0005368","Zn","Sobic.004G297500","Sbicolor_v3.1.1",4,63597169,63497169,63697169,63694316,63698767,"similar to Putative enoyl-CoA hydratase",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_6_58210809","OG0001098","Zn","Sobic.006G240500","Sbicolor_v3.1.1",6,58210809,58110809,58310809,58115847,58117557,"similar to H0721B11.1 protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_6_58210809","OG0002477","Zn","Sobic.006G242500","Sbicolor_v3.1.1",6,58210809,58110809,58310809,58299605,58304141,"similar to Expressed protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_6_58210809","OG0007913","Zn","Sobic.006G240800","Sbicolor_v3.1.1",6,58210809,58110809,58310809,58167642,58170447,"similar to Putative uncharacterized protein",3,4,0.75,0.358218579234973,0.0962672131147541,0.327308524590164
"Sbicolor_v3.1.1_Zn_10_2882636","OG0000589","Zn","Sobic.010G034200","Sbicolor_v3.1.1",10,2882636,2782636,2982636,2784319,2785924,"similar to Putative uncharacterized protein",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_10_2882636","OG0000589","Zn","Sobic.010G034300","Sbicolor_v3.1.1",10,2882636,2782636,2982636,2790144,2792210,"similar to Pectate lyase homolog",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_10_2882636","OG0002947","Zn","Sobic.010G035100","Sbicolor_v3.1.1",10,2882636,2782636,2982636,2829617,2832359,"similar to Putative uncharacterized protein",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_10_2882636","OG0008355","Zn","Sobic.010G035200","Sbicolor_v3.1.1",10,2882636,2782636,2982636,2845506,2848754,"similar to Os06g0145800 protein",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_10_2882636","OG0008810","Zn","Sobic.010G035500","Sbicolor_v3.1.1",10,2882636,2782636,2982636,2869169,2876466,"similar to HesB-like domain-containing protein-like",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_1_6708071","OG0000183","Zn","Sobic.001G087400","Sbicolor_v3.1.1",1,6708071,6608071,6808071,6773813,6776119,"similar to Expressed protein",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_1_6708071","OG0000661","Zn","Sobic.001G086000","Sbicolor_v3.1.1",1,6708071,6608071,6808071,6659857,6663478,"similar to Phytochelatin synthetase-like protein 1",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_1_6708071","OG0000661","Zn","Sobic.001G086200","Sbicolor_v3.1.1",1,6708071,6608071,6808071,6667078,6670492,"similar to Brittle stalk-2-like protein 4",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_7_4559702","OG0000267","Zn","Sobic.007G046100","Sbicolor_v3.1.1",7,4559702,4459702,4659702,4636468,4640540,"similar to Mitogen-activated protein kinase 2",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_7_4559702","OG0001043","Zn","Sobic.007G045700","Sbicolor_v3.1.1",7,4559702,4459702,4659702,4597990,4601513,"similar to Ribosomal protein l34",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_7_4559702","OG0002238","Zn","Sobic.007G044300","Sbicolor_v3.1.1",7,4559702,4459702,4659702,4494031,4502775,"similar to Os08g0155400 protein",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_7_4559702","OG0003087","Zn","Sobic.007G045900","Sbicolor_v3.1.1",7,4559702,4459702,4659702,4626697,4629493,"weakly similar to Os06g0105700 protein",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Sbicolor_v3.1.1_Zn_7_4559702","OG0006607","Zn","Sobic.007G044100","Sbicolor_v3.1.1",7,4559702,4459702,4659702,4452815,4462263,"similar to DNA-directed RNA polymerase",3,5,0.8,0.358218579234973,0.0770137704918033,0.323457836065574
"Athaliana_TAIR10_Zn_3_680692","OG0001755","Zn","AT3G02880","Athaliana_TAIR10",3,680692,605692,979799,634653,637284,"Leucine-rich repeat protein kinase family protein",4,6,0.833333333333333,0.518285714285714,0.0642285714285714,0.321142857142857
"Athaliana_TAIR10_Zn_3_680692","OG0010134","Zn","AT3G03690","Athaliana_TAIR10",3,680692,605692,979799,911238,913677,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",4,6,0.833333333333333,0.518285714285714,0.0642285714285714,0.321142857142857
"Athaliana_TAIR10_Zn_5_827903","OG0000409","Zn","AT5G03510","Athaliana_TAIR10",5,827903,752903,902904,880225,881305,"C2H2-type zinc finger family protein",4,7,0.857142857142857,0.518285714285714,0.0550530612244898,0.319307755102041
"Athaliana_TAIR10_Zn_5_827903","OG0000636","Zn","AT5G03490","Athaliana_TAIR10",5,827903,752903,902904,871460,873057,"UDP-Glycosyltransferase superfamily protein",4,7,0.857142857142857,0.518285714285714,0.0550530612244898,0.319307755102041
"Sbicolor_v3.1.1_Zn_1_11398515","OG0001819","Zn","Sobic.001G141600","Sbicolor_v3.1.1",1,11398515,11298515,11498515,11376156,11378622,"similar to Putative uncharacterized protein",3,7,0.857142857142857,0.358218579234973,0.0550098360655737,0.319057049180328
"Sbicolor_v3.1.1_Zn_1_11398515","OG0001998","Zn","Sobic.001G142800","Sbicolor_v3.1.1",1,11398515,11298515,11498515,11452425,11458673,"similar to Iron regulated metal transporter",3,7,0.857142857142857,0.358218579234973,0.0550098360655737,0.319057049180328
"Sbicolor_v3.1.1_Zn_1_11398515","OG0001998","Zn","Sobic.001G142900","Sbicolor_v3.1.1",1,11398515,11298515,11498515,11459570,11461011,"similar to Iron regulated transporter-like protein",3,7,0.857142857142857,0.358218579234973,0.0550098360655737,0.319057049180328
"Sbicolor_v3.1.1_Zn_1_11398515","OG0003654","Zn","Sobic.001G141300","Sbicolor_v3.1.1",1,11398515,11298515,11498515,11339409,11340551,"similar to Glycine-rich RNA-binding protein 2",3,7,0.857142857142857,0.358218579234973,0.0550098360655737,0.319057049180328
"Sbicolor_v3.1.1_Zn_1_11398515","OG0003706","Zn","Sobic.001G143300","Sbicolor_v3.1.1",1,11398515,11298515,11498515,11487034,11491162,"similar to Small GTP-binding protein",3,7,0.857142857142857,0.358218579234973,0.0550098360655737,0.319057049180328
"Sbicolor_v3.1.1_Zn_1_11398515","OG0007666","Zn","Sobic.001G141400","Sbicolor_v3.1.1",1,11398515,11298515,11498515,11352437,11363774,"similar to Expressed protein",3,7,0.857142857142857,0.358218579234973,0.0550098360655737,0.319057049180328
"Sbicolor_v3.1.1_Zn_1_11398515","OG0007692","Zn","Sobic.001G141000","Sbicolor_v3.1.1",1,11398515,11298515,11498515,11309868,11310852,"2.4.1.142 - Chitobiosyldiphosphodolichol beta-mannosyltransferase / mannosyltransferase (1 of 2)",3,7,0.857142857142857,0.358218579234973,0.0550098360655737,0.319057049180328
"Athaliana_TAIR10_Zn_2_9039088","OG0000407","Zn","AT2G21220","Athaliana_TAIR10",2,9039088,8964088,9114088,9089326,9089813,"SAUR-like auxin-responsive protein family",4,8,0.875,0.518285714285714,0.0481714285714286,0.317931428571429
"Athaliana_TAIR10_Zn_4_17039124","OG0000407","Zn","AT4G36110","Athaliana_TAIR10",4,17039124,16964124,17114124,17089949,17090825,"SAUR-like auxin-responsive protein family",4,8,0.875,0.518285714285714,0.0481714285714286,0.317931428571429
"Athaliana_TAIR10_Zn_4_17039124","OG0003311","Zn","AT4G36090","Athaliana_TAIR10",4,17039124,16964124,17114124,17078311,17080786,"oxidoreductase, 2OG-Fe(II) oxygenase family protein",4,8,0.875,0.518285714285714,0.0481714285714286,0.317931428571429
"Athaliana_TAIR10_Zn_4_9394275","OG0001595","Zn","AT4G16810","Athaliana_TAIR10",4,9394275,9319275,9473051,9459870,9462253,"VEFS-Box of polycomb protein",4,8,0.875,0.518285714285714,0.0481714285714286,0.317931428571429
"Athaliana_TAIR10_Zn_4_9394275","OG0003043","Zn","AT4G16600","Athaliana_TAIR10",4,9394275,9319275,9473051,9350039,9352707,"Nucleotide-diphospho-sugar transferases superfamily protein",4,8,0.875,0.518285714285714,0.0481714285714286,0.317931428571429
"Sbicolor_v3.1.1_Zn_1_4067379","OG0000103","Zn","Sobic.001G053700","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4015082,4023935,"",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_1_4067379","OG0000734","Zn","Sobic.001G056100","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4202432,4204014,"similar to Auxin-responsive protein IAA14",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_1_4067379","OG0001182","Zn","Sobic.001G057100","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4299495,4301798,"similar to Uncharacterized plant-specific domain TIGR01615 family protein, expressed",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_1_4067379","OG0001497","Zn","Sobic.001G054700","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4074886,4080478,"similar to Targeting protein for Xklp2 containing protein, expressed",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_1_4067379","OG0001611","Zn","Sobic.001G054900","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4115224,4118011,"similar to 40S ribosomal protein S15",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_1_4067379","OG0002187","Zn","Sobic.001G055700","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4154754,4165712,"PTHR10629//PTHR10629:SF36 - CYTOSINE-SPECIFIC METHYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 2)",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_1_4067379","OG0002202","Zn","Sobic.001G056700","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4275459,4279430,"similar to Opaque2 heterodimerizing protein 2",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_1_4067379","OG0003375","Zn","Sobic.001G056300","Sbicolor_v3.1.1",1,4067379,3967379,4323232,4224166,4228450,"similar to Putative uncharacterized protein OSJNBa0094F01.11",3,8,0.875,0.358218579234973,0.048133606557377,0.317681803278689
"Sbicolor_v3.1.1_Zn_2_75258108","OG0000645","Zn","Sobic.002G403100","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75332404,75337574,"similar to Phosphatidylinositol-4-phosphate 5-kinase-like protein",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0001382","Zn","Sobic.002G403000","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75324945,75326772,"similar to Nucleoid DNA-binding-like protein",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0001703","Zn","Sobic.002G402600","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75283391,75291532,"similar to Pleckstrin homology (PH) domain-containing protein-like",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0004164","Zn","Sobic.002G401200","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75168478,75172275,"PTHR11802:SF66 - SERINE CARBOXYPEPTIDASE-LIKE 36-RELATED (1 of 1)",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0004778","Zn","Sobic.002G402000","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75250133,75259080,"",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0006148","Zn","Sobic.002G401100","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75164722,75168129,"similar to Chromosome chr13 scaffold_45, whole genome shotgun sequence",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0006737","Zn","Sobic.002G401500","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75193637,75204738,"similar to Putative uncharacterized protein",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0008192","Zn","Sobic.002G402700","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75291642,75307144,"similar to Ferredoxin-dependent glutamate synthase, chloroplast precursor",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_2_75258108","OG0013390","Zn","Sobic.002G401400","Sbicolor_v3.1.1",2,75258108,75158108,75358108,75190443,75191454,"similar to Glyoxalase family-like protein",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0000441","Zn","Sobic.003G225200","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56120809,56126363,"similar to Putative calcium-dependent protein kinase",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0000717","Zn","Sobic.003G225900","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56238857,56240954,"similar to C2 domain-containing protein-like",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0000865","Zn","Sobic.003G225800","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56224994,56229922,"PTHR23074//PTHR23074:SF100 - AAA ATPASE // SUBFAMILY NOT NAMED (1 of 2)",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0002558","Zn","Sobic.003G225000","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56101227,56103450,"similar to F-box family protein-like",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0003409","Zn","Sobic.003G224600","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56070816,56076550,"similar to Disease resistance protein-like",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0003431","Zn","Sobic.003G225700","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56190479,56195138,"weakly similar to Chromosome chr6 scaffold_3, whole genome shotgun sequence",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0003593","Zn","Sobic.003G225300","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56125835,56129576,"similar to Probable protein ABIL1",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0006681","Zn","Sobic.003G224700","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56076871,56085150,"",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Sbicolor_v3.1.1_Zn_3_56148509","OG0008885","Zn","Sobic.003G225100","Sbicolor_v3.1.1",3,56148509,56048509,56248509,56109187,56114373,"similar to Uroporphyrinogen decarboxylase",3,9,0.888888888888889,0.358218579234973,0.0427854280510018,0.316612167577413
"Gmax_Wm82.a2.v1_Zn_10_39714825","OG0001497","Zn","Glyma.10G163400","Gmax_Wm82.a2.v1",10,39714825,39514825,39914825,39727331,39731534,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_10_39714825","OG0002202","Zn","Glyma.10G162100","Gmax_Wm82.a2.v1",10,39714825,39514825,39914825,39640647,39643833,"PTHR22952:SF219 - BASIC LEUCINE ZIPPER 9 (1 of 2)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_10_39714825","OG0010419","Zn","Glyma.10G162500","Gmax_Wm82.a2.v1",10,39714825,39514825,39914825,39673865,39675611,"PTHR24015:SF831 - PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN PNM1, MITOCHONDRIAL (1 of 2)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_1097745","OG0000244","Zn","Glyma.11G017000","Gmax_Wm82.a2.v1",11,1097745,897745,1603993,1171998,1177529,"PTHR11566:SF58 - DYNAMIN-RELATED PROTEIN 1A (1 of 6)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_1097745","OG0000441","Zn","Glyma.11G020200","Gmax_Wm82.a2.v1",11,1097745,897745,1603993,1418719,1423487,"PTHR24349:SF95 - CALCIUM-DEPENDENT PROTEIN KINASE 3 (1 of 7)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_1097745","OG0000865","Zn","Glyma.11G020300","Gmax_Wm82.a2.v1",11,1097745,897745,1603993,1426367,1433060,"PTHR23074:SF90 - P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASES SUPERFAMILY PROTEIN (1 of 5)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_33487148","OG0000468","Zn","Glyma.11G244000","Gmax_Wm82.a2.v1",11,33487148,33287148,33971974,33776247,33780260,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_33487148","OG0001973","Zn","Glyma.11G240500","Gmax_Wm82.a2.v1",11,33487148,33287148,33971974,33482556,33489916,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_33487148","OG0009795","Zn","Glyma.11G245300","Gmax_Wm82.a2.v1",11,33487148,33287148,33971974,33886628,33892831,"PTHR12428:SF18 - ALBINO3-LIKE PROTEIN 1, CHLOROPLASTIC (1 of 2)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_6485300","OG0000410","Zn","Glyma.11G085300","Gmax_Wm82.a2.v1",11,6485300,6285300,6685300,6416003,6419893,"PTHR27001:SF32 - INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 4 PROTEIN-RELATED (1 of 11)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_6485300","OG0000410","Zn","Glyma.11G085400","Gmax_Wm82.a2.v1",11,6485300,6285300,6685300,6422962,6427939,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_6485300","OG0002335","Zn","Glyma.11G084700","Gmax_Wm82.a2.v1",11,6485300,6285300,6685300,6367696,6374677,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_7364550","OG0003310","Zn","Glyma.11G096600","Gmax_Wm82.a2.v1",11,7364550,7164550,7568580,7361789,7364386,"PTHR31989:SF2 - NAC DOMAIN CONTAINING PROTEIN 36 (1 of 2)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_7364550","OG0005106","Zn","Glyma.11G099400","Gmax_Wm82.a2.v1",11,7364550,7164550,7568580,7543191,7544233,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_7364550","OG0007285","Zn","Glyma.11G098300","Gmax_Wm82.a2.v1",11,7364550,7164550,7568580,7472737,7476551,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_8962042","OG0003654","Zn","Glyma.11G117300","Gmax_Wm82.a2.v1",11,8962042,8762042,9257723,8927256,8928299,"PF00076 - RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) (RRM_1)  (1 of 477)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_8962042","OG0003654","Zn","Glyma.11G117400","Gmax_Wm82.a2.v1",11,8962042,8762042,9257723,8930512,8931657,"PF00076 - RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) (RRM_1)  (1 of 477)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_11_8962042","OG0003654","Zn","Glyma.11G117500","Gmax_Wm82.a2.v1",11,8962042,8762042,9257723,8932743,8933846,"K13195 - cold-inducible RNA-binding protein (CIRBP)  (1 of 1)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_12_38711814","OG0000051","Zn","Glyma.12G229500","Gmax_Wm82.a2.v1",12,38711814,38511814,39940802,38961131,38963518,"PTHR31165:SF9 - PROTEIN LIGHT-DEPENDENT SHORT HYPOCOTYLS 7-RELATED (1 of 2)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_12_38711814","OG0002554","Zn","Glyma.12G235900","Gmax_Wm82.a2.v1",12,38711814,38511814,39940802,39477716,39481109,"PF07714//PF11721 - Protein tyrosine kinase (Pkinase_Tyr)  // Di-glucose binding within endoplasmic reticulum (Malectin)  (1 of 40)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_12_38711814","OG0008885","Zn","Glyma.12G229700","Gmax_Wm82.a2.v1",12,38711814,38511814,39940802,38983963,38987744,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_13_12191215","OG0000319","Zn","Glyma.13G039300","Gmax_Wm82.a2.v1",13,12191215,11991215,13473026,12203435,12208960,"PTHR23201:SF1 - GIBBERELLIN-REGULATED PROTEIN 12-RELATED (1 of 6)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_13_12191215","OG0000319","Zn","Glyma.13G039600","Gmax_Wm82.a2.v1",13,12191215,11991215,13473026,12232822,12233762,"PTHR23201:SF1 - GIBBERELLIN-REGULATED PROTEIN 12-RELATED (1 of 6)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_13_12191215","OG0007913","Zn","Glyma.13G040600","Gmax_Wm82.a2.v1",13,12191215,11991215,13473026,12931343,12943367,"",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_13_14924865","OG0000279","Zn","Glyma.13G051500","Gmax_Wm82.a2.v1",13,14924865,14724865,15312277,14789004,14793143,"KOG1552 - Predicted alpha/beta hydrolase (1 of 25)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
"Gmax_Wm82.a2.v1_Zn_13_14924865","OG0000661","Zn","Glyma.13G053300","Gmax_Wm82.a2.v1",13,14924865,14724865,15312277,15064460,15069264,"PTHR31673:SF3 - COBRA-LIKE EXTRACELLULAR GLYCOSYL-PHOSPHATIDYL INOSITOL-ANCHORED FAMILY PROTEIN-RELATED (1 of 6)",3,3,0.666666666666667,0.391708646616541,0.121658270676692,0.316311503759398
