"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Osativa_v7.0_Ca_6_7017864","OG0000132","Ca","LOC_Os06g12790","Osativa_v7.0",6,7017864,6774864,7260864,6990939,6994556,"ras-related protein, putative, expressed",3,1,0,0.390141414141414,0.365915151515152,0.365915151515152
"Sbicolor_v3.1.1_Ca_10_18054825","OG0000550","Ca","Sobic.010G131400","Sbicolor_v3.1.1",10,18054825,17954825,18154825,18059088,18062557,"PTHR10980:SF18 - IMMUNOGLOBULIN E-SET SUPERFAMILY PROTEIN (1 of 2)",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_10_18054825","OG0013582","Ca","Sobic.010G131500","Sbicolor_v3.1.1",10,18054825,17954825,18154825,18068578,18072864,"similar to Sodium/hydrogen exchanger",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_10_4662347","OG0008603","Ca","Sobic.010G058200","Sbicolor_v3.1.1",10,4662347,4562347,4762347,4575082,4584415,"similar to Sulfiredoxin-like protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_10_56523490","OG0000184","Ca","Sobic.010G223600","Sbicolor_v3.1.1",10,56523490,56423490,56623490,56543118,56545908,"similar to AT4g05320/C17L7_240",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_10_56523490","OG0000290","Ca","Sobic.010G223500","Sbicolor_v3.1.1",10,56523490,56423490,56623490,56538257,56542346,"similar to DNAJ heat shock N-terminal domain-containing protein-like",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_1_15356964","OG0000133","Ca","Sobic.001G180400","Sbicolor_v3.1.1",1,15356964,15256964,15456964,15302275,15303528,"PTHR11945//PTHR11945:SF188 - MADS BOX PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_1_15356964","OG0000133","Ca","Sobic.001G180600","Sbicolor_v3.1.1",1,15356964,15256964,15456964,15314759,15315718,"PTHR11945//PTHR11945:SF188 - MADS BOX PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_1_60005820","OG0003261","Ca","Sobic.001G312500","Sbicolor_v3.1.1",1,60005820,59905820,60105820,59934525,59937882,"",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_2_60295949","OG0000061","Ca","Sobic.002G210200","Sbicolor_v3.1.1",2,60295949,60195949,60395949,60320549,60321365,"similar to Histone H2B.3",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_20527228","OG0000137","Ca","Sobic.003G163500","Sbicolor_v3.1.1",3,20527228,20427228,20627228,20517544,20518354,"similar to Glutaredoxin-C1 precursor",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_20527228","OG0000137","Ca","Sobic.003G163700","Sbicolor_v3.1.1",3,20527228,20427228,20627228,20535207,20535924,"similar to Glutaredoxin-C1 precursor",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_71723291","OG0001942","Ca","Sobic.003G408900","Sbicolor_v3.1.1",3,71723291,71623291,71823291,71654043,71655739,"K15400 - omega-hydroxypalmitate O-feruloyl transferase (HHT1)  (1 of 5)",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_71723291","OG0006953","Ca","Sobic.003G408800","Sbicolor_v3.1.1",3,71723291,71623291,71823291,71646982,71653480,"similar to Putative uncharacterized protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_72634857","OG0001687","Ca","Sobic.003G420800","Sbicolor_v3.1.1",3,72634857,72534857,72734857,72591797,72596165,"similar to Os01g0939600 protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_72634857","OG0006051","Ca","Sobic.003G421201","Sbicolor_v3.1.1",3,72634857,72534857,72734857,72624829,72631511,"PTHR19443:SF6 - HEXOKINASE-3-RELATED (1 of 1)",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_8412256","OG0003125","Ca","Sobic.003G095800","Sbicolor_v3.1.1",3,8412256,8312256,8820351,8416682,8423223,"similar to Chromosome chr1 scaffold_5, whole genome shotgun sequence",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_3_8412256","OG0011443","Ca","Sobic.003G099400","Sbicolor_v3.1.1",3,8412256,8312256,8820351,8756213,8757624,"similar to Peptidyl-prolyl cis-trans isomerase",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_5_4346275","OG0003032","Ca","Sobic.005G045100","Sbicolor_v3.1.1",5,4346275,4246275,4446275,4268574,4274718,"similar to Expressed protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_5_4346275","OG0003459","Ca","Sobic.005G046100","Sbicolor_v3.1.1",5,4346275,4246275,4446275,4372072,4376291,"similar to BZIP transcriptional activator RSG-related",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_5_69710077","OG0000917","Ca","Sobic.005G211000","Sbicolor_v3.1.1",5,69710077,69610077,69810077,69746002,69752972,"similar to P0648C09.9 protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_5_69710077","OG0002610","Ca","Sobic.005G211500","Sbicolor_v3.1.1",5,69710077,69610077,69810077,69770970,69777134,"similar to Os11g0673200 protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_6_49107609","OG0000504","Ca","Sobic.006G126100","Sbicolor_v3.1.1",6,49107609,49007609,49207609,49132135,49136919,"",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_6_49107609","OG0002230","Ca","Sobic.006G126900","Sbicolor_v3.1.1",6,49107609,49007609,49207609,49201758,49207749,"similar to Os12g0166000 protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_6_60172799","OG0001350","Ca","Sobic.006G268900","Sbicolor_v3.1.1",6,60172799,60072799,60272799,60166815,60170694,"similar to H0801D08.11 protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_6_60172799","OG0008418","Ca","Sobic.006G270100","Sbicolor_v3.1.1",6,60172799,60072799,60272799,60244364,60250775,"similar to Os04g0680400 protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_9_50050215","OG0000169","Ca","Sobic.009G142800","Sbicolor_v3.1.1",9,50050215,49950215,50150215,50005037,50008259,"similar to Putative uncharacterized protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Sbicolor_v3.1.1_Ca_9_50050215","OG0000824","Ca","Sobic.009G143000","Sbicolor_v3.1.1",9,50050215,49950215,50150215,50013007,50021026,"similar to Unknow protein",3,2,0.5,0.327030674846626,0.201890797546012,0.363403435582822
"Gmax_Wm82.a2.v1_Ca_10_1332112","OG0002610","Ca","Glyma.10G013900","Gmax_Wm82.a2.v1",10,1332112,1132112,1677456,1235166,1241282,"PTHR30620:SF4 - BETA-D-XYLOSIDASE 2-RELATED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_1332112","OG0005379","Ca","Glyma.10G015900","Gmax_Wm82.a2.v1",10,1332112,1132112,1677456,1401653,1403425,"PTHR13778:SF8 - GALACTURONOSYLTRANSFERASE-LIKE 6-RELATED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_40109495","OG0000337","Ca","Glyma.10G168400","Gmax_Wm82.a2.v1",10,40109495,39909495,40333281,40264251,40266686,"PTHR22835//PTHR22835:SF171 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 3)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_40109495","OG0000337","Ca","Glyma.10G168500","Gmax_Wm82.a2.v1",10,40109495,39909495,40333281,40272043,40274432,"PTHR22835:SF160 - GDSL ESTERASE/LIPASE LTL1 (1 of 12)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_41444824","OG0000564","Ca","Glyma.10G179400","Gmax_Wm82.a2.v1",10,41444824,41244824,41644824,41254802,41257804,"2.3.1.119 - Transferred entry: 1.1.1.330, 1.3.1.93, 2.3.1.199 and 4.2.1.134 (1 of 10)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_41444824","OG0000728","Ca","Glyma.10G180100","Gmax_Wm82.a2.v1",10,41444824,41244824,41644824,41371565,41374446,"PTHR31734:SF30 - AUXIN-RESPONSIVE PROTEIN IAA14-RELATED (1 of 3)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_48147731","OG0000184","Ca","Glyma.10G251900","Gmax_Wm82.a2.v1",10,48147731,47947731,48545795,47988770,47991273,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_6220803","OG0000913","Ca","Glyma.10G066900","Gmax_Wm82.a2.v1",10,6220803,6020803,6828167,6536855,6537866,"PTHR31985:SF36 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF024 (1 of 5)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_10_6220803","OG0004174","Ca","Glyma.10G064600","Gmax_Wm82.a2.v1",10,6220803,6020803,6828167,6146718,6153486,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_30031769","OG0000842","Ca","Glyma.11G209900","Gmax_Wm82.a2.v1",11,30031769,29831769,30657676,30188618,30192948,"PTHR22835//PTHR22835:SF216 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_30031769","OG0009868","Ca","Glyma.11G213600","Gmax_Wm82.a2.v1",11,30031769,29831769,30657676,30652359,30656318,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_34172468","OG0000504","Ca","Glyma.11G246900","Gmax_Wm82.a2.v1",11,34172468,33972468,34837844,33983471,33987850,"PTHR10257:SF26 - SERINE/THREONINE PROTEIN PHOSPHATASE 2A 55 KDA REGULATORY SUBUNIT B' DELTA ISOFORM (1 of 5)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_34172468","OG0000824","Ca","Glyma.11G255400","Gmax_Wm82.a2.v1",11,34172468,33972468,34837844,34547190,34550103,"KOG2922 - Uncharacterized conserved protein (1 of 18)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_6443332","OG0003261","Ca","Glyma.11G087000","Gmax_Wm82.a2.v1",11,6443332,6243332,6643332,6526033,6529595,"PTHR13832:SF304 - PROTEIN PHOSPHATASE 2C 47-RELATED (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_6443332","OG0005615","Ca","Glyma.11G085100","Gmax_Wm82.a2.v1",11,6443332,6243332,6643332,6403966,6411638,"3.1.3.66 - Phosphatidylinositol-3,4-bisphosphate 4-phosphatase / Phosphoinositide 4-phosphatase (1 of 6)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_7053208","OG0004500","Ca","Glyma.11G095400","Gmax_Wm82.a2.v1",11,7053208,6853208,7253208,7236082,7240527,"1.3.1.45 - 2'-hydroxyisoflavone reductase (1 of 10)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_7053208","OG0006051","Ca","Glyma.11G095600","Gmax_Wm82.a2.v1",11,7053208,6853208,7253208,7249880,7254364,"PTHR19443:SF6 - HEXOKINASE-3-RELATED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_8373769","OG0000132","Ca","Glyma.11G107700","Gmax_Wm82.a2.v1",11,8373769,8173769,8573769,8225149,8228129,"PTHR24072:SF171 - RAC-LIKE GTP-BINDING PROTEIN ARAC4-RELATED (1 of 5)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_8373769","OG0004577","Ca","Glyma.11G111600","Gmax_Wm82.a2.v1",11,8373769,8173769,8573769,8510805,8514362,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_11_9462989","OG0006181","Ca","Glyma.11G125400","Gmax_Wm82.a2.v1",11,9462989,9262989,9662989,9524397,9527217,"K13344 - peroxin-13 (PEX13)  (1 of 3)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_12_1676080","OG0004500","Ca","Glyma.12G021500","Gmax_Wm82.a2.v1",12,1676080,1476080,1876080,1547281,1552018,"PF03435 - Saccharopine dehydrogenase NADP binding domain (Sacchrp_dh_NADP)  (1 of 6)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_12_1676080","OG0006051","Ca","Glyma.12G021700","Gmax_Wm82.a2.v1",12,1676080,1476080,1876080,1566157,1570771,"PTHR19443:SF6 - HEXOKINASE-3-RELATED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_12_38473746","OG0000084","Ca","Glyma.12G226600","Gmax_Wm82.a2.v1",12,38473746,38273746,39340635,38650006,38651354,"PF00847 - AP2 domain (AP2)  (1 of 354)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_12_38473746","OG0001033","Ca","Glyma.12G227900","Gmax_Wm82.a2.v1",12,38473746,38273746,39340635,38782023,38786092,"PTHR12505 - PHD FINGER TRANSCRIPTION FACTOR (1 of 11)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_12_9972984","OG0000811","Ca","Glyma.12G106900","Gmax_Wm82.a2.v1",12,9972984,9772984,10172984,9796049,9800451,"1.6.5.9 - NADH:ubiquinone reductase (non-electrogenic) / Ubiquinone reductase (1 of 24)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_12_9972984","OG0000811","Ca","Glyma.12G107000","Gmax_Wm82.a2.v1",12,9972984,9772984,10172984,9804141,9809435,"PF00036//PF00070 - EF hand (EF-hand_1)  // Pyridine nucleotide-disulphide oxidoreductase (Pyr_redox)  (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_16146461","OG0000055","Ca","Glyma.13G065200","Gmax_Wm82.a2.v1",13,16146461,15946461,16604972,16456126,16457127,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_16146461","OG0000055","Ca","Glyma.13G065300","Gmax_Wm82.a2.v1",13,16146461,15946461,16604972,16462273,16463227,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_20101231","OG0000369","Ca","Glyma.13G088700","Gmax_Wm82.a2.v1",13,20101231,19901231,21214295,20296948,20300209,"PTHR10502:SF98 - ANNEXIN D1-RELATED (1 of 5)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_20101231","OG0001208","Ca","Glyma.13G088600","Gmax_Wm82.a2.v1",13,20101231,19901231,21214295,20290770,20296155,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_23852214","OG0000048","Ca","Glyma.13G126000","Gmax_Wm82.a2.v1",13,23852214,23652214,24086674,23922920,23927833,"PTHR13301:SF59 - CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 7 [UDP-FORMING] (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_23852214","OG0012766","Ca","Glyma.13G127800","Gmax_Wm82.a2.v1",13,23852214,23652214,24086674,24080737,24086760,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_28418202","OG0000132","Ca","Glyma.13G172600","Gmax_Wm82.a2.v1",13,28418202,28218202,28675417,28659289,28664198,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_28418202","OG0011916","Ca","Glyma.13G170200","Gmax_Wm82.a2.v1",13,28418202,28218202,28675417,28422370,28426066,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_29970218","OG0000155","Ca","Glyma.13G186200","Gmax_Wm82.a2.v1",13,29970218,29770218,30170218,29990952,29993554,"PTHR22893//PTHR22893:SF44 - NADH OXIDOREDUCTASE-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_29970218","OG0003443","Ca","Glyma.13G185000","Gmax_Wm82.a2.v1",13,29970218,29770218,30170218,29895138,29902502,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_33022300","OG0000137","Ca","Glyma.13G216200","Gmax_Wm82.a2.v1",13,33022300,32822300,33222300,32947869,32948703,"PTHR10168:SF105 - MONOTHIOL GLUTAREDOXIN-S10 (1 of 3)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_13_33022300","OG0000137","Ca","Glyma.13G216300","Gmax_Wm82.a2.v1",13,33022300,32822300,33222300,32952764,32953072,"PTHR10168:SF115 - MONOTHIOL GLUTAREDOXIN-S2-RELATED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_14_394402","OG0000550","Ca","Glyma.14G005400","Gmax_Wm82.a2.v1",14,394402,194402,597726,442754,445074,"PTHR10980//PTHR10980:SF19 - RHO GDP-DISSOCIATION INHIBITOR // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_14_394402","OG0000723","Ca","Glyma.14G005200","Gmax_Wm82.a2.v1",14,394402,194402,597726,427179,434109,"PTHR19961:SF25 - ACTIN BINDING CALPONIN HOMOLOGY DOMAIN-CONTAINING PROTEIN-RELATED (1 of 6)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_14_43746289","OG0000150","Ca","Glyma.14G176700","Gmax_Wm82.a2.v1",14,43746289,43546289,43946289,43578308,43582154,"PTHR24343:SF207 - SERINE/THREONINE-PROTEIN KINASE SRK2C (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_14_43746289","OG0001280","Ca","Glyma.14G178400","Gmax_Wm82.a2.v1",14,43746289,43546289,43946289,43881548,43883350,"K10664 - E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:6.3.2.19] (ATL6S)  (1 of 17)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_15_13173376","OG0000048","Ca","Glyma.15G157100","Gmax_Wm82.a2.v1",15,13173376,12973376,14147058,13179217,13185603,"PTHR13301:SF63 - CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 4 [UDP-FORMING] (1 of 3)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_15_13173376","OG0006780","Ca","Glyma.15G163800","Gmax_Wm82.a2.v1",15,13173376,12973376,14147058,14074090,14095307,"K14774 - U3 small nucleolar RNA-associated protein 25 (UTP25, DEF)  (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_15_16431045","OG0000587","Ca","Glyma.15G175900","Gmax_Wm82.a2.v1",15,16431045,16231045,17082565,16582087,16582971,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_15_16431045","OG0000901","Ca","Glyma.15G177100","Gmax_Wm82.a2.v1",15,16431045,16231045,17082565,16820835,16825871,"PF10250 - GDP-fucose protein O-fucosyltransferase (O-FucT)  (1 of 83)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_15_411133","OG0000101","Ca","Glyma.15G006500","Gmax_Wm82.a2.v1",15,411133,211133,611133,551278,554545,"PTHR23272//PTHR23272:SF15 - BED FINGER-RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_15_51036042","OG0000048","Ca","Glyma.15G275000","Gmax_Wm82.a2.v1",15,51036042,50836042,51870112,51338547,51347555,"PTHR13301//PTHR13301:SF61 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_15_51036042","OG0001903","Ca","Glyma.15G271300","Gmax_Wm82.a2.v1",15,51036042,50836042,51870112,50857790,50860117,"K02934 - large subunit ribosomal protein L6e (RP-L6e, RPL6)  (1 of 6)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_16_36571566","OG0000101","Ca","Glyma.16G204200","Gmax_Wm82.a2.v1",16,36571566,36371566,37008778,36519694,36524106,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_16_36571566","OG0007607","Ca","Glyma.16G202700","Gmax_Wm82.a2.v1",16,36571566,36371566,37008778,36400757,36403044,"PTHR11759:SF8 - 30S RIBOSOMAL PROTEIN S11-RELATED (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_16_5129873","OG0000137","Ca","Glyma.16G052800","Gmax_Wm82.a2.v1",16,5129873,4929873,5423380,5106874,5107872,"PTHR10168:SF62 - GLUTAREDOXIN-C7-RELATED (1 of 4)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_16_5129873","OG0001942","Ca","Glyma.16G053300","Gmax_Wm82.a2.v1",16,5129873,4929873,5423380,5180282,5183019,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_17_37858354","OG0000426","Ca","Glyma.17G228000","Gmax_Wm82.a2.v1",17,37858354,37658354,39242519,38290133,38296500,"PTHR10593//PTHR10593:SF49 - SERINE/THREONINE-PROTEIN KINASE RIO // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_17_37858354","OG0000991","Ca","Glyma.17G231100","Gmax_Wm82.a2.v1",17,37858354,37658354,39242519,38613301,38617638,"PTHR31042:SF8 - CORE-2/I-BRANCHING BETA-1,6-N-ACETYLGLUCOSAMINYLTRANSFERASE FAMILY PROTEIN (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_17_7094388","OG0000132","Ca","Glyma.17G092100","Gmax_Wm82.a2.v1",17,7094388,6894388,7377639,7165303,7169295,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_17_7094388","OG0001127","Ca","Glyma.17G094100","Gmax_Wm82.a2.v1",17,7094388,6894388,7377639,7350712,7354261,"PF02985 - HEAT repeat (HEAT)  (1 of 28)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_18_10865360","OG0000909","Ca","Glyma.18G103100","Gmax_Wm82.a2.v1",18,10865360,10665360,11123245,11027702,11028092,"PF05617 - Prolamin-like (Prolamin_like)  (1 of 19)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_18_10865360","OG0002582","Ca","Glyma.18G102800","Gmax_Wm82.a2.v1",18,10865360,10665360,11123245,10940609,10945019,"K01696 - tryptophan synthase beta chain (trpB)  (1 of 3)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_18_54185966","OG0000055","Ca","Glyma.18G255500","Gmax_Wm82.a2.v1",18,54185966,53985966,54440156,54171635,54173058,"",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_18_54185966","OG0000337","Ca","Glyma.18G254800","Gmax_Wm82.a2.v1",18,54185966,53985966,54440156,54105105,54109820,"PTHR22835//PTHR22835:SF164 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 12)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_18_822049","OG0000504","Ca","Glyma.18G010400","Gmax_Wm82.a2.v1",18,822049,622049,1329106,739454,743773,"PTHR10257:SF26 - SERINE/THREONINE PROTEIN PHOSPHATASE 2A 55 KDA REGULATORY SUBUNIT B' DELTA ISOFORM (1 of 5)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_19_46249047","OG0000397","Ca","Glyma.19G209500","Gmax_Wm82.a2.v1",19,46249047,46049047,46449047,46405625,46407445,"PTHR22814:SF75 - HEAVY METAL TRANSPORT/DETOXIFICATION DOMAIN-CONTAINING PROTEIN (1 of 2)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
"Gmax_Wm82.a2.v1_Ca_19_46249047","OG0000979","Ca","Glyma.19G209900","Gmax_Wm82.a2.v1",19,46249047,46049047,46449047,46430227,46431152,"PTHR33136:SF5 - PROTEIN RALF-LIKE 1-RELATED (1 of 6)",3,2,0.5,0.348084541062802,0.195574637681159,0.352034347826087
