"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Mn_8_18231776","OG0002250","Mn","Glyma.08G223000","Gmax_Wm82.a2.v1",8,18231776,18031776,18916575,18093196,18102042,"",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_8_2840929","OG0000020","Mn","Glyma.08G044300","Gmax_Wm82.a2.v1",8,2840929,2640929,3573388,3507334,3510044,"PF07714//PF14380 - Protein tyrosine kinase (Pkinase_Tyr)  // Wall-associated receptor kinase C-terminal (WAK_assoc)  (1 of 3)",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_8_35311281","OG0000136","Mn","Glyma.08G271300","Gmax_Wm82.a2.v1",8,35311281,35111281,35623099,35382025,35384480,"PTHR11697//PTHR11697:SF107 - GENERAL TRANSCRIPTION FACTOR 2-RELATED ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 45)",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_8_43595438","OG0000084","Mn","Glyma.08G320700","Gmax_Wm82.a2.v1",8,43595438,43395438,44513811,43973195,43975454,"K09286 - EREBP-like factor (EREBP)  (1 of 69)",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_8_45363919","OG0007137","Mn","Glyma.08G334500","Gmax_Wm82.a2.v1",8,45363919,45163919,45563919,45193906,45196355,"",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_8_9692119","OG0002062","Mn","Glyma.08G125700","Gmax_Wm82.a2.v1",8,9692119,9492119,10723847,9668781,9676466,"K17800 - LETM1 and EF-hand domain-containing protein 1, mitochondrial (LETM1, MDM38)  (1 of 5)",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_9_1473666","OG0000262","Mn","Glyma.09G017700","Gmax_Wm82.a2.v1",9,1473666,1273666,1673666,1392368,1396828,"PTHR22847//PTHR22847:SF478 - WD40 REPEAT PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_9_20513648","OG0002547","Mn","Glyma.09G109000","Gmax_Wm82.a2.v1",9,20513648,20313648,21644127,21188853,21197432,"",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_9_47466734","OG0000267","Mn","Glyma.09G256000","Gmax_Wm82.a2.v1",9,47466734,47266734,47700527,47524747,47530243,"",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Gmax_Wm82.a2.v1_Mn_9_47990688","OG0001207","Mn","Glyma.09G263400","Gmax_Wm82.a2.v1",9,47990688,47790688,48451590,48091634,48104775,"KOG2325 - Predicted transporter/transmembrane protein (1 of 6)",3,1,0,0.468010695187166,0.319193582887701,0.319193582887701
"Osativa_v7.0_Mn_7_5590624","OG0009006","Mn","LOC_Os07g10520","Osativa_v7.0",7,5590624,5347624,5847226,5659651,5667026,"nucleotide binding protein, putative, expressed",4,7,0.857142857142857,0.519833333333333,0.0548761904761904,0.318281904761905
"Osativa_v7.0_Mn_3_17973569","OG0000658","Mn","LOC_Os03g31210","Osativa_v7.0",3,17973569,17730569,18216590,17774339,17776400,"UDP-glucose 6-dehydrogenase, putative, expressed",4,8,0.875,0.519833333333333,0.0480166666666667,0.31691
"Osativa_v7.0_Mn_3_17973569","OG0003886","Mn","LOC_Os03g31310","Osativa_v7.0",3,17973569,17730569,18216590,17839932,17844363,"circadian clock coupling factor-related, putative, expressed",4,8,0.875,0.519833333333333,0.0480166666666667,0.31691
"Osativa_v7.0_Mn_3_10409932","OG0000789","Mn","LOC_Os03g18770","Osativa_v7.0",3,10409932,10166932,10652932,10517108,10518361,"wound-induced protein WI12, putative, expressed",4,19,0.947368421052632,0.519833333333333,0.0202175438596491,0.311350175438596
"Osativa_v7.0_Mn_3_10409932","OG0001304","Mn","LOC_Os03g18570","Osativa_v7.0",3,10409932,10166932,10652932,10393654,10395829,"40S ribosomal protein S7, putative, expressed",4,19,0.947368421052632,0.519833333333333,0.0202175438596491,0.311350175438596
"Osativa_v7.0_Mn_3_10409932","OG0001304","Mn","LOC_Os03g18580","Osativa_v7.0",3,10409932,10166932,10652932,10398117,10399770,"40S ribosomal protein S7, putative, expressed",4,19,0.947368421052632,0.519833333333333,0.0202175438596491,0.311350175438596
"Osativa_v7.0_Mn_3_10409932","OG0001980","Mn","LOC_Os03g18810","Osativa_v7.0",3,10409932,10166932,10652932,10542847,10546261,"aminotransferase, classes I and II, domain containing protein, expressed",4,19,0.947368421052632,0.519833333333333,0.0202175438596491,0.311350175438596
"Osativa_v7.0_Mn_3_10409932","OG0003616","Mn","LOC_Os03g18660","Osativa_v7.0",3,10409932,10166932,10652932,10452251,10453278,"expressed protein",4,19,0.947368421052632,0.519833333333333,0.0202175438596491,0.311350175438596
"Osativa_v7.0_Mn_3_10409932","OG0011030","Mn","LOC_Os03g18590","Osativa_v7.0",3,10409932,10166932,10652932,10400748,10404295,"malonyl CoA-acyl carrier protein transacylase, mitochondrial precursor, putative, expressed",4,19,0.947368421052632,0.519833333333333,0.0202175438596491,0.311350175438596
"Osativa_v7.0_Mn_9_21840079","OG0000109","Mn","LOC_Os09g37540","Osativa_v7.0",9,21840079,21597079,22193715,21642728,21644897,"uncharacterized protein PA4923, putative, expressed",4,20,0.95,0.519833333333333,0.0192066666666667,0.311148
"Osativa_v7.0_Mn_9_21840079","OG0000388","Mn","LOC_Os09g38530","Osativa_v7.0",9,21840079,21597079,22193715,22168446,22172434,"transmembrane 9 superfamily member, putative, expressed",4,20,0.95,0.519833333333333,0.0192066666666667,0.311148
"Sbicolor_v3.1.1_Mn_1_17637900","OG0000099","Mn","Sobic.001G195500","Sbicolor_v3.1.1",1,17637900,17537900,17737900,17557206,17558816,"similar to Putative uncharacterized protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_17637900","OG0002815","Mn","Sobic.001G195800","Sbicolor_v3.1.1",1,17637900,17537900,17737900,17588588,17593923,"similar to Aquaporin NIP3-1",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_54232514","OG0002082","Mn","Sobic.001G277700","Sbicolor_v3.1.1",1,54232514,54132514,54332514,54133502,54137545,"PTHR23315//PTHR23315:SF79 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // SUBFAMILY NOT NAMED (1 of 3)",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_54232514","OG0002547","Mn","Sobic.001G277900","Sbicolor_v3.1.1",1,54232514,54132514,54332514,54169851,54178393,"similar to Expressed protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_55304134","OG0001313","Mn","Sobic.001G281900","Sbicolor_v3.1.1",1,55304134,55204134,55404134,55295759,55299089,"similar to ADP-ribosylation factor, putative, expressed",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_55304134","OG0007251","Mn","Sobic.001G281800","Sbicolor_v3.1.1",1,55304134,55204134,55404134,55294642,55295397,"similar to Putative uncharacterized protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_62624734","OG0000141","Mn","Sobic.001G338700","Sbicolor_v3.1.1",1,62624734,62524734,62724734,62635346,62636396,"similar to HAP3-like transcriptional-activator",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_62992453","OG0001900","Mn","Sobic.001G341800","Sbicolor_v3.1.1",1,62992453,62892453,63092453,62923338,62933203,"similar to Von Willebrand factor type A domain containing protein, expressed",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_62992453","OG0011525","Mn","Sobic.001G342900","Sbicolor_v3.1.1",1,62992453,62892453,63092453,63016611,63025223,"similar to Putative uncharacterized protein OSJNBb0074M06.9",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_73434915","OG0002353","Mn","Sobic.001G459200","Sbicolor_v3.1.1",1,73434915,73334915,73534915,73508514,73511344,"Predicted protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_74986593","OG0003070","Mn","Sobic.001G477200","Sbicolor_v3.1.1",1,74986593,74886593,75259760,74970779,74974814,"PTHR12791//PTHR12791:SF31 - GOLGI SNARE BET1-RELATED // SUBFAMILY NOT NAMED (1 of 1)",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_1_74986593","OG0007907","Mn","Sobic.001G478500","Sbicolor_v3.1.1",1,74986593,74886593,75259760,75074184,75079316,"similar to Expressed protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_2_62222413","OG0000569","Mn","Sobic.002G230900","Sbicolor_v3.1.1",2,62222413,62122413,62322413,62228246,62230909,"similar to D-type cyclin",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_2_62222413","OG0004448","Mn","Sobic.002G230500","Sbicolor_v3.1.1",2,62222413,62122413,62322413,62202610,62205070,"similar to Os02g0781700 protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_2_70735593","OG0000204","Mn","Sobic.002G339600","Sbicolor_v3.1.1",2,70735593,70635593,70835593,70672864,70675854,"similar to Elongation factor 1-alpha",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_2_70735593","OG0002348","Mn","Sobic.002G340600","Sbicolor_v3.1.1",2,70735593,70635593,70835593,70759945,70763724,"similar to Putative NADH dehydrogenase",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_3_50669263","OG0000934","Mn","Sobic.003G188000","Sbicolor_v3.1.1",3,50669263,50569263,50769263,50680412,50685140,"similar to Chromosome chr17 scaffold_12, whole genome shotgun sequence",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_3_50669263","OG0000934","Mn","Sobic.003G188100","Sbicolor_v3.1.1",3,50669263,50569263,50769263,50686166,50690141,"weakly similar to Chromosome chr17 scaffold_12, whole genome shotgun sequence",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_3_55370875","OG0002546","Mn","Sobic.003G218100","Sbicolor_v3.1.1",3,55370875,55270875,55470875,55350400,55352926,"",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_4_54650373","OG0000723","Mn","Sobic.004G197200","Sbicolor_v3.1.1",4,54650373,54550373,54967534,54830879,54836804,"similar to Putative fimbrin 1",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_4_54650373","OG0003656","Mn","Sobic.004G197600","Sbicolor_v3.1.1",4,54650373,54550373,54967534,54869063,54874521,"similar to Putative GPI-anchored protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_5_12596971","OG0000797","Mn","Sobic.005G088500","Sbicolor_v3.1.1",5,12596971,12496971,12696971,12638268,12641430,"PF00892 - EamA-like transporter family (EamA)  (1 of 59)",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_5_12596971","OG0006666","Mn","Sobic.005G087900","Sbicolor_v3.1.1",5,12596971,12496971,12696971,12494716,12503511,"similar to Expressed protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_5_1988385","OG0000578","Mn","Sobic.005G022500","Sbicolor_v3.1.1",5,1988385,1888385,2088385,2059369,2065419,"similar to Alpha-L-arabinofuranosidase C-terminus family protein, expressed",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_5_1988385","OG0000688","Mn","Sobic.005G022100","Sbicolor_v3.1.1",5,1988385,1888385,2088385,2025437,2030043,"similar to Transporter, putative, expressed",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_5_4062978","OG0000615","Mn","Sobic.005G044000","Sbicolor_v3.1.1",5,4062978,3962978,4284367,4167203,4169195,"similar to Harpin-induced protein 1 (Hin1), putative",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_5_4062978","OG0002764","Mn","Sobic.005G045200","Sbicolor_v3.1.1",5,4062978,3962978,4284367,4274728,4280346,"similar to Associated with HOX family protein, expressed",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_6_50644144","OG0000950","Mn","Sobic.006G143900","Sbicolor_v3.1.1",6,50644144,50544144,50744144,50605538,50609578,"similar to OSIGBa0157K09-H0214G12.16 protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_6_50644144","OG0001474","Mn","Sobic.006G143100","Sbicolor_v3.1.1",6,50644144,50544144,50744144,50548918,50552458,"similar to Ammonium transporter 1-1",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_6_50964176","OG0000051","Mn","Sobic.006G147500","Sbicolor_v3.1.1",6,50964176,50864176,51182745,50914667,50916048,"similar to OSJNBb0072M01.12 protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_6_55671210","OG0000906","Mn","Sobic.006G206000","Sbicolor_v3.1.1",6,55671210,55571210,55771210,55572908,55574447,"similar to WRKY transcription factor 68",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_6_55671210","OG0001020","Mn","Sobic.006G207900","Sbicolor_v3.1.1",6,55671210,55571210,55771210,55742649,55747026,"similar to OSIGBa0113I13.9 protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_6_58575607","OG0001205","Mn","Sobic.006G245400","Sbicolor_v3.1.1",6,58575607,58475607,58675607,58495006,58503447,"similar to OSJNBb0022F16.2 protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_6_58575607","OG0007495","Mn","Sobic.006G246900","Sbicolor_v3.1.1",6,58575607,58475607,58675607,58582312,58589688,"similar to OSIGBa0147J19.13 protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_7_4686734","OG0000267","Mn","Sobic.007G046100","Sbicolor_v3.1.1",7,4686734,4586734,4786734,4636468,4640540,"similar to Mitogen-activated protein kinase 2",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_7_4686734","OG0001019","Mn","Sobic.007G045600","Sbicolor_v3.1.1",7,4686734,4586734,4786734,4587201,4592193,"similar to Putative uncharacterized protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_7_63639562","OG0000057","Mn","Sobic.007G206500","Sbicolor_v3.1.1",7,63639562,63539562,63739562,63627674,63631210,"PTHR11783//PTHR11783:SF68 - SULFOTRANSFERASE  SULT // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_7_63639562","OG0001365","Mn","Sobic.007G207600","Sbicolor_v3.1.1",7,63639562,63539562,63739562,63695448,63700004,"similar to 3-hydroxy-3-methylglutaryl-coenzyme A reductase",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_7_63990362","OG0001837","Mn","Sobic.007G211700","Sbicolor_v3.1.1",7,63990362,63890362,64090362,64054614,64056228,"similar to Putative 60S ribosomal protein L31",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_7_63990362","OG0004420","Mn","Sobic.007G211900","Sbicolor_v3.1.1",7,63990362,63890362,64090362,64062768,64065975,"similar to Putative uncharacterized protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_8_59318710","OG0001289","Mn","Sobic.008G159400","Sbicolor_v3.1.1",8,59318710,59218710,59489881,59250080,59256085,"PTHR31351:SF4 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE: MWI23-RELATED (1 of 2)",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_8_59318710","OG0001469","Mn","Sobic.008G160200","Sbicolor_v3.1.1",8,59318710,59218710,59489881,59344556,59344912,"similar to Cyclin-A3-1",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_9_50537917","OG0000917","Mn","Sobic.009G147800","Sbicolor_v3.1.1",9,50537917,50437917,50637917,50483173,50486360,"PTHR23324//PTHR23324:SF81 - SEC14 RELATED PROTEIN // SUBFAMILY NOT NAMED (1 of 3)",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_9_52749178","OG0003302","Mn","Sobic.009G172500","Sbicolor_v3.1.1",9,52749178,52649178,52849178,52753450,52757465,"similar to Chromosome chr8 scaffold_88, whole genome shotgun sequence",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Sbicolor_v3.1.1_Mn_9_52749178","OG0003503","Mn","Sobic.009G171700","Sbicolor_v3.1.1",9,52749178,52649178,52849178,52702521,52705995,"similar to Putative uncharacterized protein",3,2,0.5,0.447708502024292,0.165687449392713,0.298237408906883
"Gmax_Wm82.a2.v1_Mn_10_3526450","OG0000766","Mn","Glyma.10G038400","Gmax_Wm82.a2.v1",10,3526450,3326450,4082514,3400759,3409406,"",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_10_3526450","OG0003262","Mn","Glyma.10G043800","Gmax_Wm82.a2.v1",10,3526450,3326450,4082514,3937435,3941020,"",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_10_42827138","OG0004178","Mn","Glyma.10G195600","Gmax_Wm82.a2.v1",10,42827138,42627138,43186781,42722946,42727022,"K12198 - charged multivesicular body protein 5 (CHMP5, VPS60)  (1 of 2)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_11_10477945","OG0000216","Mn","Glyma.11G137500","Gmax_Wm82.a2.v1",11,10477945,10277945,10677945,10456742,10461383,"PTHR11709//PTHR11709:SF78 - MULTI-COPPER OXIDASE // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_11_10477945","OG0003595","Mn","Glyma.11G137700","Gmax_Wm82.a2.v1",11,10477945,10277945,10677945,10479343,10485155,"K08956 - AFG3 family protein [EC:3.4.24.-] (AFG3)  (1 of 4)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_11_32302107","OG0002323","Mn","Glyma.11G227300","Gmax_Wm82.a2.v1",11,32302107,32102107,32502107,32211891,32216053,"K13463 - coronatine-insensitive protein 1 (COI-1)  (1 of 4)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_11_32302107","OG0002746","Mn","Glyma.11G228600","Gmax_Wm82.a2.v1",11,32302107,32102107,32502107,32390518,32394112,"PTHR13848:SF5 - PROTEIN YIPPEE-LIKE (1 of 6)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_11_5545123","OG0000181","Mn","Glyma.11G082100","Gmax_Wm82.a2.v1",11,5545123,5345123,6215546,6160196,6161117,"PF08137 - DVL family (DVL)  (1 of 42)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_11_5545123","OG0002161","Mn","Glyma.11G077100","Gmax_Wm82.a2.v1",11,5545123,5345123,6215546,5785246,5785542,"PTHR10797:SF0 - POP2, ISOFORM D (1 of 1)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_12_133176","OG0000917","Mn","Glyma.12G001900","Gmax_Wm82.a2.v1",12,133176,1,334639,151083,153245,"PTHR23324:SF48 - PATELLIN-3-RELATED (1 of 8)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_12_133176","OG0002597","Mn","Glyma.12G000400","Gmax_Wm82.a2.v1",12,133176,1,334639,21314,25661,"PTHR15180:SF1 - GENERAL TRANSCRIPTION FACTOR 3C POLYPEPTIDE 1 (1 of 4)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_12_33002665","OG0004614","Mn","Glyma.12G173600","Gmax_Wm82.a2.v1",12,33002665,32802665,33447638,33039481,33046083,"K07359 - calcium/calmodulin-dependent protein kinase kinase (CAMKK)  (1 of 4)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_13625406","OG0000900","Mn","Glyma.13G042000","Gmax_Wm82.a2.v1",13,13625406,13425406,13825406,13452005,13456344,"",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_13625406","OG0010077","Mn","Glyma.13G042800","Gmax_Wm82.a2.v1",13,13625406,13425406,13825406,13594389,13598818,"",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_16561515","OG0002082","Mn","Glyma.13G069300","Gmax_Wm82.a2.v1",13,16561515,16361515,17041783,16917478,16919883,"PTHR23315:SF127 - U-BOX DOMAIN-CONTAINING PROTEIN 40 (1 of 2)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_16561515","OG0004992","Mn","Glyma.13G066600","Gmax_Wm82.a2.v1",13,16561515,16361515,17041783,16641083,16643176,"PTHR10641//PTHR10641:SF664 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_22181447","OG0000901","Mn","Glyma.13G110000","Gmax_Wm82.a2.v1",13,22181447,21981447,22381447,22369760,22375697,"PF10250 - GDP-fucose protein O-fucosyltransferase (O-FucT)  (1 of 83)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_34521348","OG0000084","Mn","Glyma.13G236500","Gmax_Wm82.a2.v1",13,34521348,34321348,34918005,34675713,34677522,"PF00847 - AP2 domain (AP2)  (1 of 354)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_34521348","OG0000084","Mn","Glyma.13G236600","Gmax_Wm82.a2.v1",13,34521348,34321348,34918005,34699686,34700177,"PF00847 - AP2 domain (AP2)  (1 of 354)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_13_42423055","OG0003262","Mn","Glyma.13G334000","Gmax_Wm82.a2.v1",13,42423055,42223055,42925821,42783018,42783696,"",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_14_15379395","OG0000148","Mn","Glyma.14G124300","Gmax_Wm82.a2.v1",14,15379395,15179395,19071204,18984437,18988305,"",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_14_15379395","OG0003944","Mn","Glyma.14G122200","Gmax_Wm82.a2.v1",14,15379395,15179395,19071204,17801426,17807621,"PTHR11802//PTHR11802:SF20 - SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE // SUBFAMILY NOT NAMED (1 of 3)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_15_3182673","OG0004124","Mn","Glyma.15G038400","Gmax_Wm82.a2.v1",15,3182673,2982673,3382673,3026272,3031327,"",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_15_411133","OG0000805","Mn","Glyma.15G003300","Gmax_Wm82.a2.v1",15,411133,211133,611133,290145,292323,"PTHR31429:SF3 - WRKY TRANSCRIPTION FACTOR 40-RELATED (1 of 8)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_15_411133","OG0002815","Mn","Glyma.15G003900","Gmax_Wm82.a2.v1",15,411133,211133,611133,356131,360422,"PTHR19139:SF170 - AQUAPORIN NIP6-1 (1 of 6)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_15_48643916","OG0000081","Mn","Glyma.15G264600","Gmax_Wm82.a2.v1",15,48643916,48443916,50313680,49881177,49881683,"PTHR11527//PTHR11527:SF165 - SMALL HEAT-SHOCK PROTEIN  HSP20  FAMILY // SUBFAMILY NOT NAMED (1 of 1)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_15_48643916","OG0000136","Mn","Glyma.15G258000","Gmax_Wm82.a2.v1",15,48643916,48443916,50313680,48810734,48813190,"PTHR11697//PTHR11697:SF107 - GENERAL TRANSCRIPTION FACTOR 2-RELATED ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 45)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_15_9350148","OG0000141","Mn","Glyma.15G118800","Gmax_Wm82.a2.v1",15,9350148,9150148,10127090,9317982,9318923,"PTHR11064//PTHR11064:SF45 - CCAAT-BINDING TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 9)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_15_9350148","OG0000262","Mn","Glyma.15G123600","Gmax_Wm82.a2.v1",15,9350148,9150148,10127090,9815177,9820600,"PTHR22847//PTHR22847:SF478 - WD40 REPEAT PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
"Gmax_Wm82.a2.v1_Mn_16_26791660","OG0000136","Mn","Glyma.16G122000","Gmax_Wm82.a2.v1",16,26791660,26591660,27176303,27060846,27062835,"PTHR11697//PTHR11697:SF137 - GENERAL TRANSCRIPTION FACTOR 2-RELATED ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 15)",3,2,0.5,0.468010695187166,0.15959679144385,0.287274224598931
