"loci","Orthogroup","trait","Gene Name","org","Chromosome Name","bp","start","end","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Athaliana_TAIR10_Cu_4_1097281","OG0000198","Cu","AT4G02340","Athaliana_TAIR10",4,1097281,1022281,1218712,1035681,1037615,"alpha/beta-Hydrolases superfamily protein",4,5,0.8,0.435882352941176,0.0902588235294117,0.379087058823529
"Athaliana_TAIR10_Cu_5_16619768","OG0000148","Cu","AT5G41700","Athaliana_TAIR10",5,16619768,16544768,16694768,16675582,16677509,"ubiquitin conjugating enzyme 8",4,5,0.8,0.435882352941176,0.0902588235294117,0.379087058823529
"Athaliana_TAIR10_Cu_5_18552308","OG0000306","Cu","AT5G45750","Athaliana_TAIR10",5,18552308,18477308,18627616,18559116,18560842,"RAB GTPase homolog A1C",4,5,0.8,0.435882352941176,0.0902588235294117,0.379087058823529
"Athaliana_TAIR10_Cu_5_6447735","OG0000441","Cu","AT5G19360","Athaliana_TAIR10",5,6447735,6372735,6522735,6521716,6523780,"calcium-dependent protein kinase 34",4,5,0.8,0.435882352941176,0.0902588235294117,0.379087058823529
"Athaliana_TAIR10_Cu_5_6981146","OG0000429","Cu","AT5G20550","Athaliana_TAIR10",5,6981146,6906146,7056146,6952417,6953896,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",4,5,0.8,0.435882352941176,0.0902588235294117,0.379087058823529
"Athaliana_TAIR10_Cu_4_10036056","OG0001485","Cu","AT4G18170","Athaliana_TAIR10",4,10036056,9961056,10111105,10061373,10062841,"WRKY DNA-binding protein 28",4,8,0.875,0.435882352941176,0.0564117647058824,0.372317647058824
"Athaliana_TAIR10_Cu_4_18205983","OG0008516","Cu","AT4G39280","Athaliana_TAIR10",4,18205983,18130983,18280983,18280098,18284930,"phenylalanyl-tRNA synthetase, putative / phenylalanine--tRNA ligase, putative",4,9,0.888888888888889,0.435882352941176,0.0501437908496732,0.371064052287582
"Athaliana_TAIR10_Cu_3_22205018","OG0000049","Cu","AT3G60330","Athaliana_TAIR10",3,22205018,22130018,22424579,22298373,22303673,"H(+)-ATPase 7",4,15,0.933333333333333,0.435882352941176,0.0300862745098039,0.367052549019608
"Sbicolor_v3.1.1_Cu_10_52123646","OG0000564","Cu","Sobic.010G181500","Sbicolor_v3.1.1",10,52123646,52023646,52299666,52071725,52075228,"similar to Putative fatty acid elongase",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_1_57681951","OG0000031","Cu","Sobic.001G297400","Sbicolor_v3.1.1",1,57681951,57581951,57781951,57740119,57742268,"K11253 - histone H3 (H3)  (1 of 12)",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_1_57681951","OG0005861","Cu","Sobic.001G296500","Sbicolor_v3.1.1",1,57681951,57581951,57781951,57588830,57603668,"similar to Protein ARABIDILLO-1",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_2_3767129","OG0000846","Cu","Sobic.002G038733","Sbicolor_v3.1.1",2,3767129,3667129,3867129,3781110,3781649,"similar to C3HC4-type RING zinc finger protein-like",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_2_3767129","OG0001404","Cu","Sobic.002G039700","Sbicolor_v3.1.1",2,3767129,3667129,3867129,3857146,3859446,"similar to GPI-anchored protein-like",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_2_65487962","OG0000491","Cu","Sobic.002G270200","Sbicolor_v3.1.1",2,65487962,65387962,65587962,65394279,65397267,"similar to F-box family protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_2_65487962","OG0012636","Cu","Sobic.002G271800","Sbicolor_v3.1.1",2,65487962,65387962,65587962,65512695,65513735,"similar to Putative uncharacterized protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_2_6812243","OG0000196","Cu","Sobic.002G069100","Sbicolor_v3.1.1",2,6812243,6712243,6912243,6857559,6859481,"Predicted protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_2_6812243","OG0000196","Cu","Sobic.002G069166","Sbicolor_v3.1.1",2,6812243,6712243,6912243,6888084,6888908,"PF00847 - AP2 domain (AP2)  (1 of 171)",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_3_59662427","OG0000244","Cu","Sobic.003G258100","Sbicolor_v3.1.1",3,59662427,59562427,59762427,59611010,59618651,"similar to Os05g0556100 protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_3_59662427","OG0001858","Cu","Sobic.003G258200","Sbicolor_v3.1.1",3,59662427,59562427,59762427,59623226,59628704,"similar to Os01g0681200 protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_3_70111887","OG0002538","Cu","Sobic.003G390000","Sbicolor_v3.1.1",3,70111887,70011887,70211887,70120241,70122912,"",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_3_70111887","OG0004403","Cu","Sobic.003G390300","Sbicolor_v3.1.1",3,70111887,70011887,70211887,70137160,70140726,"similar to Streptococcal hemagglutinin-like protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_4_2395992","OG0000259","Cu","Sobic.004G031100","Sbicolor_v3.1.1",4,2395992,2295992,2495992,2492697,2493212,"similar to Os02g0132500 protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_4_2395992","OG0002978","Cu","Sobic.004G031200","Sbicolor_v3.1.1",4,2395992,2295992,2495992,2493094,2494487,"",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_4_5785838","OG0000256","Cu","Sobic.004G070900","Sbicolor_v3.1.1",4,5785838,5685838,5950322,5726939,5728555,"similar to MYB transcription factor TaMYB1",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_4_5785838","OG0001028","Cu","Sobic.004G071200","Sbicolor_v3.1.1",4,5785838,5685838,5950322,5748572,5750859,"PTHR11926:SF167 - UDP-GLYCOSYLTRANSFERASE 84A1-RELATED (1 of 4)",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_4_64542966","OG0000201","Cu","Sobic.004G306900","Sbicolor_v3.1.1",4,64542966,64442966,64642966,64489873,64493035,"similar to Histidine amino acid transporter",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_5_70680661","OG0000041","Cu","Sobic.005G220740","Sbicolor_v3.1.1",5,70680661,70580661,70780661,70762552,70766050,"2.7.10.1//2.7.10.2//2.7.11.1 - Receptor protein-tyrosine kinase / Receptor protein tyrosine kinase // Non-specific protein-tyrosine kinase / Cytoplasmic protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 4)",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_5_70680661","OG0000041","Cu","Sobic.005G220800","Sbicolor_v3.1.1",5,70680661,70580661,70780661,70777812,70781051,"PF00560//PF07714//PF08263//PF13855 - Leucine Rich Repeat (LRR_1)  // Protein tyrosine kinase (Pkinase_Tyr)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)  (1 of 18)",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_6_58808553","OG0000382","Cu","Sobic.006G249400","Sbicolor_v3.1.1",6,58808553,58708553,58908553,58873522,58878034,"similar to Glutamine synthetase, chloroplast precursor",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_6_58808553","OG0010367","Cu","Sobic.006G248900","Sbicolor_v3.1.1",6,58808553,58708553,58908553,58810442,58812118,"K14849 - ribosomal RNA-processing protein 1 (RRP1)  (1 of 1)",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_9_11647429","OG0000506","Cu","Sobic.009G081700","Sbicolor_v3.1.1",9,11647429,11547429,11747429,11630988,11646147,"similar to C4-dicarboxylate transporter-like protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_9_11647429","OG0000889","Cu","Sobic.009G081400","Sbicolor_v3.1.1",9,11647429,11547429,11747429,11600492,11602419,"similar to Putative uncharacterized protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_9_50531575","OG0000059","Cu","Sobic.009G148100","Sbicolor_v3.1.1",9,50531575,50431575,50631575,50525251,50526573,"PTHR10641//PTHR10641:SF617 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_9_50531575","OG0002532","Cu","Sobic.009G148700","Sbicolor_v3.1.1",9,50531575,50431575,50631575,50593089,50594805,"similar to Putative uncharacterized protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_9_56472283","OG0000458","Cu","Sobic.009G221500","Sbicolor_v3.1.1",9,56472283,56372283,56572283,56464843,56469136,"similar to Phosphatidic acid phosphatase beta-like",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Sbicolor_v3.1.1_Cu_9_56472283","OG0000871","Cu","Sobic.009G222800","Sbicolor_v3.1.1",9,56472283,56372283,56572283,56542104,56544279,"similar to Os05g0551600 protein",3,2,0.5,0.359246575342466,0.19222602739726,0.346006849315068
"Gmax_Wm82.a2.v1_Cu_10_42827743","OG0000061","Cu","Glyma.10G198500","Gmax_Wm82.a2.v1",10,42827743,42627743,43386362,42958437,42959619,"K11252 - histone H2B (H2B)  (1 of 16)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_10_42827743","OG0005231","Cu","Glyma.10G197100","Gmax_Wm82.a2.v1",10,42827743,42627743,43386362,42845226,42846669,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_10_47973605","OG0000349","Cu","Glyma.10G251400","Gmax_Wm82.a2.v1",10,47973605,47773605,48188919,47957726,47962087,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_10_47973605","OG0002059","Cu","Glyma.10G250800","Gmax_Wm82.a2.v1",10,47973605,47773605,48188919,47898825,47907719,"PTHR24361:SF331 - SERINE/THREONINE-PROTEIN KINASE DDB_G0278901-RELATED (1 of 2)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_10_50044631","OG0011285","Cu","Glyma.10G280900","Gmax_Wm82.a2.v1",10,50044631,49844631,50365708,50205862,50213335,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_11_30088092","OG0005456","Cu","Glyma.11G212400","Gmax_Wm82.a2.v1",11,30088092,29888092,30523940,30521509,30526668,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_11_33261655","OG0000879","Cu","Glyma.11G235700","Gmax_Wm82.a2.v1",11,33261655,33061655,33461655,33064935,33065946,"PTHR33257:SF5 - EXPRESSED PROTEIN (1 of 8)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_11_33261655","OG0004222","Cu","Glyma.11G239000","Gmax_Wm82.a2.v1",11,33261655,33061655,33461655,33337797,33339122,"PTHR33305:SF10 - ETHYLENE INSENSITIVE 3-LIKE 4 PROTEIN-RELATED (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_12_33637803","OG0000061","Cu","Glyma.12G179100","Gmax_Wm82.a2.v1",12,33637803,33437803,34053312,33895132,33895978,"K11252 - histone H2B (H2B)  (1 of 16)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_12_33637803","OG0000492","Cu","Glyma.12G177100","Gmax_Wm82.a2.v1",12,33637803,33437803,34053312,33576567,33582476,"K13525 - transitional endoplasmic reticulum ATPase (VCP, CDC48)  (1 of 11)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_12_723436","OG0000807","Cu","Glyma.12G011000","Gmax_Wm82.a2.v1",12,723436,523436,923436,812530,816246,"PF00122//PF00689//PF00690//PF12710 - E1-E2 ATPase (E1-E2_ATPase)  // Cation transporting ATPase, C-terminus (Cation_ATPase_C)  // Cation transporter/ATPase, N-terminus (Cation_ATPase_N)  // haloacid dehalogenase-like hydrolase (HAD)  (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_12_723436","OG0001687","Cu","Glyma.12G011200","Gmax_Wm82.a2.v1",12,723436,523436,923436,822453,826257,"K00006 - glycerol-3-phosphate dehydrogenase (NAD+) (GPD1)  (1 of 8)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_13_26827446","OG0002389","Cu","Glyma.13G158800","Gmax_Wm82.a2.v1",13,26827446,26627446,27501888,27394216,27402543,"PTHR22847:SF499 - TOPLESS-RELATED PROTEIN 4 (1 of 5)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_13_37523340","OG0001075","Cu","Glyma.13G272500","Gmax_Wm82.a2.v1",13,37523340,37323340,37723340,37446151,37449812,"PTHR13301:SF69 - BASIC HELIX-LOOP-HELIX DOMAIN-CONTAINING PROTEIN (1 of 6)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_13_37523340","OG0004183","Cu","Glyma.13G273600","Gmax_Wm82.a2.v1",13,37523340,37323340,37723340,37528790,37531199,"PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 330)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_14_427582","OG0000203","Cu","Glyma.14G008000","Gmax_Wm82.a2.v1",14,427582,227582,629680,616217,618007,"K08913 - light-harvesting complex II chlorophyll a/b binding protein 2 (LHCB2)  (1 of 2)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_14_427582","OG0005528","Cu","Glyma.14G004900","Gmax_Wm82.a2.v1",14,427582,227582,629680,404658,407656,"PTHR22811:SF50 - TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN P24BETA2 (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_15_12301410","OG0000859","Cu","Glyma.15G151000","Gmax_Wm82.a2.v1",15,12301410,12101410,13125527,12497113,12508050,"PTHR12526:SF348 - SUCROSE SYNTHASE 2 (1 of 3)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_15_12301410","OG0001283","Cu","Glyma.15G154000","Gmax_Wm82.a2.v1",15,12301410,12101410,13125527,12786071,12798883,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_15_13405162","OG0000437","Cu","Glyma.15G163500","Gmax_Wm82.a2.v1",15,13405162,13205162,14147058,14031083,14033564,"PTHR31517:SF10 - PEROXIDASE 16-RELATED (1 of 6)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_15_46580806","OG0002630","Cu","Glyma.15G245400","Gmax_Wm82.a2.v1",15,46580806,46380806,47018431,46745533,46749475,"PTHR10052//PTHR10052:SF9 - 60S RIBOSOMAL PROTEIN L18A // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_15_46580806","OG0007628","Cu","Glyma.15G245500","Gmax_Wm82.a2.v1",15,46580806,46380806,47018431,46785385,46788016,"1.13.11.18 - Persulfide dioxygenase / Sulfur oxygenase (1 of 2)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_16_486741","OG0000059","Cu","Glyma.16G007200","Gmax_Wm82.a2.v1",16,486741,286741,686741,594725,596329,"PTHR10641//PTHR10641:SF535 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_16_486741","OG0001222","Cu","Glyma.16G007700","Gmax_Wm82.a2.v1",16,486741,286741,686741,651716,652917,"PTHR31238:SF21 - GERMIN-LIKE PROTEIN SUBFAMILY 3 MEMBER 3 (1 of 5)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_17_11267188","OG0000629","Cu","Glyma.17G138800","Gmax_Wm82.a2.v1",17,11267188,11067188,11467188,11269157,11275005,"K00759 - adenine phosphoribosyltransferase (APRT, apt)  (1 of 10)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_17_11267188","OG0000771","Cu","Glyma.17G138700","Gmax_Wm82.a2.v1",17,11267188,11067188,11467188,11248118,11252772,"PTHR10788:SF38 - TREHALOSE-PHOSPHATE PHOSPHATASE F-RELATED (1 of 5)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_17_39906257","OG0000082","Cu","Glyma.17G247500","Gmax_Wm82.a2.v1",17,39906257,39706257,40415962,40293548,40296483,"PF00646//PF07723//PF08387 - F-box domain (F-box)  // Leucine Rich Repeat (LRR_2)  // FBD (FBD)  (1 of 3)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_17_39906257","OG0000256","Cu","Glyma.17G245200","Gmax_Wm82.a2.v1",17,39906257,39706257,40415962,40073872,40074851,"PTHR10641//PTHR10641:SF611 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_18_42958430","OG0000857","Cu","Glyma.18G181500","Gmax_Wm82.a2.v1",18,42958430,42758430,44684861,43686841,43690374,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_18_4344194","OG0000556","Cu","Glyma.18G049500","Gmax_Wm82.a2.v1",18,4344194,4144194,4551795,4251051,4254880,"PTHR24282//PTHR24282:SF11 - CYTOCHROME P450 FAMILY MEMBER // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_18_8886122","OG0002994","Cu","Glyma.18G090700","Gmax_Wm82.a2.v1",18,8886122,8686122,9903608,9016075,9018183,"K14004 - protein transport protein SEC13 (SEC13)  (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_18_8886122","OG0002994","Cu","Glyma.18G092300","Gmax_Wm82.a2.v1",18,8886122,8686122,9903608,9278545,9280545,"K14004 - protein transport protein SEC13 (SEC13)  (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_19_38905967","OG0000645","Cu","Glyma.19G130700","Gmax_Wm82.a2.v1",19,38905967,38705967,39227690,39053813,39059902,"PTHR23086:SF37 - PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE 4-RELATED (1 of 3)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_19_38905967","OG0001347","Cu","Glyma.19G130100","Gmax_Wm82.a2.v1",19,38905967,38705967,39227690,38964993,38970196,"PF07058 - Microtubule-associated protein 70 (MAP70)  (1 of 10)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_19_41795687","OG0000196","Cu","Glyma.19G163900","Gmax_Wm82.a2.v1",19,41795687,41595687,42472973,42463385,42465364,"K14516 - ethylene-responsive transcription factor 1 (ERF1)  (1 of 16)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_19_41795687","OG0003805","Cu","Glyma.19G162700","Gmax_Wm82.a2.v1",19,41795687,41595687,42472973,42345366,42349099,"PTHR12791:SF36 - BET1-LIKE SNARE 1-2 (1 of 3)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_1_44006187","OG0000134","Cu","Glyma.01G127400","Gmax_Wm82.a2.v1",1,44006187,43806187,44206187,43890586,43892006,"PTHR21495:SF77 - DIRIGENT PROTEIN 19 (1 of 14)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_1_44006187","OG0007834","Cu","Glyma.01G127800","Gmax_Wm82.a2.v1",1,44006187,43806187,44206187,43998269,44000087,"K14018 - phospholipase A-2-activating protein (PLAA, DOA1, UFD3)  (1 of 3)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_20_35173671","OG0011285","Cu","Glyma.20G108700","Gmax_Wm82.a2.v1",20,35173671,34973671,35509217,35109869,35115132,"KOG3943 - THUMP domain-containing proteins (1 of 1)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_2_46601391","OG0001080","Cu","Glyma.02G286800","Gmax_Wm82.a2.v1",2,46601391,46401391,46873107,46737973,46745172,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_3_41225189","OG0000846","Cu","Glyma.03G203400","Gmax_Wm82.a2.v1",3,41225189,41025189,41425189,41175337,41176261,"PTHR14155//PTHR14155:SF90 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED (1 of 3)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_3_41225189","OG0001404","Cu","Glyma.03G204300","Gmax_Wm82.a2.v1",3,41225189,41025189,41425189,41250882,41253833,"KOG1437 - Fasciclin and related adhesion glycoproteins (1 of 3)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_3_5160582","OG0000134","Cu","Glyma.03G044300","Gmax_Wm82.a2.v1",3,5160582,4960582,5896895,5621064,5622425,"PTHR21495:SF77 - DIRIGENT PROTEIN 19 (1 of 14)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_3_5160582","OG0000134","Cu","Glyma.03G045800","Gmax_Wm82.a2.v1",3,5160582,4960582,5896895,5840409,5840876,"PTHR21495:SF77 - DIRIGENT PROTEIN 19 (1 of 14)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_4_50144186","OG0000889","Cu","Glyma.04G238500","Gmax_Wm82.a2.v1",4,50144186,49944186,51527251,50710342,50711495,"PTHR33374:SF6 - ARABINOGALACTAN PEPTIDE 16-RELATED (1 of 5)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_4_8525701","OG0000335","Cu","Glyma.04G098700","Gmax_Wm82.a2.v1",4,8525701,8325701,9518510,8978776,8979200,"PF02298 - Plastocyanin-like domain (Cu_bind_like)  (1 of 91)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_4_8525701","OG0004074","Cu","Glyma.04G101500","Gmax_Wm82.a2.v1",4,8525701,8325701,9518510,9337214,9341731,"K12118 - cryptochrome 1 (CRY1)  (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_2213518","OG0000470","Cu","Glyma.05G025500","Gmax_Wm82.a2.v1",5,2213518,2013518,2918523,2217936,2219956,"PTHR31744:SF7 - NAC DOMAIN-CONTAINING PROTEIN 100-RELATED (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_27856064","OG0000897","Cu","Glyma.05G104200","Gmax_Wm82.a2.v1",5,27856064,27656064,28056064,27714263,27723257,"K03097 - casein kinase II subunit alpha (CSNK2A)  (1 of 6)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_27856064","OG0000897","Cu","Glyma.05G104600","Gmax_Wm82.a2.v1",5,27856064,27656064,28056064,27799630,27811821,"PTHR24054:SF33 - CASEIN KINASE II SUBUNIT ALPHA, CHLOROPLASTIC (1 of 2)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_32921463","OG0002742","Cu","Glyma.05G135900","Gmax_Wm82.a2.v1",5,32921463,32721463,33123591,32825331,32831654,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_32921463","OG0006635","Cu","Glyma.05G135300","Gmax_Wm82.a2.v1",5,32921463,32721463,33123591,32774176,32777848,"",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_35507814","OG0001293","Cu","Glyma.05G163400","Gmax_Wm82.a2.v1",5,35507814,35307814,36246254,35454762,35457417,"PTHR22835//PTHR22835:SF120 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_35507814","OG0001875","Cu","Glyma.05G165300","Gmax_Wm82.a2.v1",5,35507814,35307814,36246254,35593651,35600917,"PTHR12758:SF20 - PEPTIDASE-C1 DOMAIN-CONTAINING PROTEIN (1 of 6)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_37755695","OG0000141","Cu","Glyma.05G193300","Gmax_Wm82.a2.v1",5,37755695,37555695,37955695,37832964,37833587,"K08065 - nuclear transcription Y subunit beta (NFYB)  (1 of 4)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
"Gmax_Wm82.a2.v1_Cu_5_37755695","OG0006134","Cu","Glyma.05G190500","Gmax_Wm82.a2.v1",5,37755695,37555695,37955695,37612386,37618718,"PF00642 - Zinc finger C-x8-C-x5-C-x3-H type (and similar) (zf-CCCH)  (1 of 95)",3,2,0.5,0.364172661870504,0.190748201438849,0.343346762589928
